T(K) Nd(cm-3) Mu(cm2/Vs)
200 1.00000E+13 3.33000E+3
200 1.32571E+13 3.32964E+3
200 1.75751E+13 3.32918E+3
200 2.32995E+13 3.32857E+3
200 3.08884E+13 3.32779E+3
200 4.09492E+13 3.32677E+3
200 5.42868E+13 3.32544E+3
200 7.19686E+13 3.32371E+3
200 9.54095E+13 3.32147E+3
200 1.26486E+14 3.31856E+3
200 1.67683E+14 3.31478E+3
200 2.22300E+14 3.30987E+3
200 2.94705E+14 3.30351E+3
200 3.90694E+14 3.29528E+3
200 5.17947E+14 3.28463E+3
200 6.86649E+14 3.27089E+3
200 9.10298E+14 3.25320E+3
200 1.20679E+15 3.23049E+3
200 1.59986E+15 3.20148E+3
200 2.12095E+15 3.16457E+3
200 2.81177E+15 3.11795E+3
200 3.72759E+15 3.05953E+3
200 4.94171E+15 2.98709E+3
200 6.55129E+15 2.89840E+3
200 8.68511E+15 2.79149E+3
200 1.15140E+16 2.66510E+3
200 1.52642E+16 2.51883E+3
200 2.02359E+16 2.35402E+3
200 2.68270E+16 2.17348E+3
200 3.55648E+16 1.98180E+3
200 4.71487E+16 1.78488E+3
200 6.25055E+16 1.58927E+3
200 8.28643E+16 1.40123E+3
200 1.09854E+17 1.22602E+3
200 1.45635E+17 1.06687E+3
200 1.93070E+17 9.25610E+2
200 2.55955E+17 8.02550E+2
200 3.39322E+17 6.97414E+2
200 4.49843E+17 6.07712E+2
200 5.96362E+17 5.32335E+2
200 7.90604E+17 4.68864E+2
200 1.04811E+18 4.15913E+2
200 1.38950E+18 3.71227E+2
200 1.84207E+18 3.33807E+2
200 2.44205E+18 3.02356E+2
200 3.23746E+18 2.75796E+2
200 4.29193E+18 2.53248E+2
200 5.68987E+18 2.34001E+2
200 7.54312E+18 2.17637E+2
200 1.00000E+19 2.03688E+2
206 1.00000E+13 3.11394E+3
206 1.32571E+13 3.11362E+3
206 1.75751E+13 3.11320E+3
206 2.32995E+13 3.11266E+3
206 3.08884E+13 3.11195E+3
206 4.09492E+13 3.11104E+3
206 5.42868E+13 3.10985E+3
206 7.19686E+13 3.10831E+3
206 9.54095E+13 3.10631E+3
206 1.26486E+14 3.10371E+3
206 1.67683E+14 3.10034E+3
206 2.22300E+14 3.09597E+3
206 2.94705E+14 3.09032E+3
206 3.90694E+14 3.08300E+3
206 5.17947E+14 3.07355E+3
206 6.86649E+14 3.06136E+3
206 9.10298E+14 3.04567E+3
206 1.20679E+15 3.02555E+3
206 1.59986E+15 2.99983E+3
206 2.12095E+15 2.96712E+3
206 2.81177E+15 2.92577E+3
206 3.72759E+15 2.87391E+3
