N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -9.240379400E-02 -7.702885000E-02 -6.219378000E-02 -4.812440300E-02
1.016672606E+01 -9.229933400E-02 -7.702519800E-02 -6.230811600E-02 -4.837954200E-02
1.033324570E+01 -9.232481200E-02 -7.720250600E-02 -6.266875000E-02 -4.895960200E-02
1.049996187E+01 -9.250997700E-02 -7.760592800E-02 -6.334137700E-02 -4.995559300E-02
1.066670514E+01 -9.289370700E-02 -7.830036600E-02 -6.442279800E-02 -5.150151100E-02
1.083333839E+01 -9.353414400E-02 -7.938122900E-02 -6.605242700E-02 -5.378569800E-02
1.100000000E+01 -9.451720700E-02 -8.098394200E-02 -6.842106400E-02 -5.705668500E-02
1.116672606E+01 -9.596402900E-02 -8.329014800E-02 -7.177262900E-02 -6.161540100E-02
1.133324570E+01 -9.803539000E-02 -8.652613800E-02 -7.638925200E-02 -6.777897100E-02
1.149996187E+01 -1.009285670E-01 -9.094337900E-02 -8.254445800E-02 -7.579611800E-02
1.166670514E+01 -1.048571780E-01 -9.676612300E-02 -9.040657700E-02 -8.570138900E-02
1.183333839E+01 -1.100008480E-01 -1.040925540E-01 -9.988980800E-02 -9.713325700E-02
1.200000000E+01 -1.164140080E-01 -1.127547620E-01 -1.104967990E-01 -1.092177740E-01
1.216672606E+01 -1.239028380E-01 -1.221925420E-01 -1.212716370E-01 -1.206746820E-01
1.233324570E+01 -1.319245130E-01 -1.314593700E-01 -1.309947710E-01 -1.302364770E-01
1.249996187E+01 -1.396139090E-01 -1.394577450E-01 -1.386273960E-01 -1.371565510E-01
1.266670514E+01 -1.354936860E-01 -1.303079730E-01 -1.294398120E-01 -1.302446850E-01
1.283333839E+01 -1.146725640E-01 -1.132803370E-01 -1.142301820E-01 -1.158555230E-01
1.300000000E+01 -9.982685700E-02 -1.002331060E-01 -1.013388640E-01 -1.037693490E-01
