N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.403800000E-05 5.391200000E-05 4.559700000E-05 4.073100000E-05
1.600000000E+01 2.285670000E-04 2.062300000E-04 1.914390000E-04 1.820360000E-04
1.700000000E+01 7.274220000E-04 7.233690000E-04 7.239800000E-04 7.263870000E-04
1.549996187E+01 1.331810000E-04 1.133780000E-04 9.912700000E-05 9.003300000E-05
1.649996187E+01 3.836120000E-04 3.680750000E-04 3.607120000E-04 3.537450000E-04
1.674996808E+01 5.251640000E-04 5.175100000E-04 5.136090000E-04 5.131580000E-04
1.624993176E+01 2.888590000E-04 2.680020000E-04 2.568180000E-04 2.493230000E-04
1.574996808E+01 1.782560000E-04 1.541370000E-04 1.388840000E-04 1.280070000E-04
1.524993176E+01 9.239500000E-05 7.683400000E-05 6.821000000E-05 6.118300000E-05
