N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.196300000E-05 4.415600000E-05 3.982200000E-05 3.597100000E-05
1.600000000E+01 2.125530000E-04 1.891800000E-04 1.844670000E-04 1.730570000E-04
1.700000000E+01 6.472550000E-04 6.290090000E-04 7.003250000E-04 6.293170000E-04
1.549996187E+01 1.169800000E-04 1.009250000E-04 9.310100000E-05 8.324500000E-05
1.649996187E+01 3.502880000E-04 3.357410000E-04 3.272810000E-04 3.259990000E-04
1.674996808E+01 4.711430000E-04 4.582280000E-04 4.565290000E-04 4.538630000E-04
1.624993176E+01 2.723780000E-04 2.491300000E-04 2.379790000E-04 2.327500000E-04
1.574996808E+01 1.615780000E-04 1.444270000E-04 1.314270000E-04 1.222660000E-04
1.524993176E+01 8.069200000E-05 6.906900000E-05 6.155800000E-05 5.799600000E-05
