f G/w
1.0000000E+6 4.2192588E-5
8.9779585E+5 4.4641853E-5
8.0603739E+5 4.7009988E-5
7.2365703E+5 4.9182171E-5
6.4969628E+5 5.1218616E-5
5.8329463E+5 5.3154807E-5
5.2367949E+5 5.4937912E-5
4.7015728E+5 5.6370436E-5
4.2210526E+5 5.7778256E-5
3.7896435E+5 5.8943871E-5
3.4023262E+5 5.9839081E-5
3.0545943E+5 6.0515418E-5
2.7424021E+5 6.0997157E-5
2.4621173E+5 6.1265842E-5
2.2104787E+5 6.1408915E-5
1.9845586E+5 6.1435257E-5
1.7817285E+5 6.1406573E-5
1.5996284E+5 6.1368770E-5
1.4361398E+5 6.1323097E-5
1.2893603E+5 6.1427185E-5
1.1575824E+5 6.1704704E-5
1.0392726E+5 6.2152083E-5
9.3305466E+4 6.2808576E-5
8.3769261E+4 6.3832673E-5
7.5207695E+4 6.5070778E-5
6.7521156E+4 6.6594653E-5
6.0620214E+4 6.8650676E-5
5.4424577E+4 7.1006455E-5
4.8862159E+4 7.3705630E-5
4.3868244E+4 7.7002843E-5
3.9384728E+4 8.0697465E-5
3.5359445E+4 8.4869845E-5
3.1745563E+4 8.9924747E-5
2.8501035E+4 9.5266668E-5
2.5588111E+4 1.0133737E-4
2.2972900E+4 1.0824678E-4
2.0624974E+4 1.1592208E-4
1.8517016E+4 1.2420984E-4
1.6624501E+4 1.3366471E-4
1.4925408E+4 1.4408040E-4
1.3399969E+4 1.5553903E-4
1.2030437E+4 1.6838109E-4
1.0800876E+4 1.8259537E-4
9.6969820E+3 1.9781645E-4
8.7059100E+3 2.1499632E-4
7.8161300E+3 2.3370912E-4
7.0172890E+3 2.5461806E-4
6.3000930E+3 2.7749562E-4
5.6561970E+3 3.0256497E-4
5.0781110E+3 3.3058211E-4
4.5591070E+3 3.6172011E-4
4.0931470E+3 3.9612706E-4
3.6748100E+3 4.3354474E-4
3.2992300E+3 4.7581133E-4
2.9620350E+3 5.2173663E-4
2.6593020E+3 5.7290159E-4
2.3875110E+3 6.2956931E-4
2.1434970E+3 6.9180779E-4
1.9244230E+3 7.5956052E-4
1.7277390E+3 8.3488099E-4
1.5511570E+3 9.1828624E-4
1.3926220E+3 1.0082025E-3
1.2502900E+3 1.1102399E-3
1.1225050E+3 1.2169423E-3
1.0077810E+3 1.3386213E-3
9.0478100E+2 1.4717192E-3
8.1230900E+2 1.6123643E-3
7.2928800E+2 1.7675955E-3
6.5475100E+2 1.9405846E-3
5.8783300E+2 2.1300363E-3
5.2775400E+2 2.3351402E-3
4.7381500E+2 2.5497148E-3
4.2539000E+2 2.7953751E-3
3.8191300E+2 3.0487671E-3
3.4288000E+2 3.3308954E-3
3.0783600E+2 3.6489622E-3
2.7637400E+2 3.9897686E-3
2.4812700E+2 4.3768028E-3
2.2276800E+2 4.7952836E-3
2.0000000E+2 5.2648532E-3
