f G/w
1.0000000E+6 1.3386844E-4
8.9779585E+5 1.4663714E-4
8.0603739E+5 1.6028387E-4
7.2365703E+5 1.7488780E-4
6.4969628E+5 1.9057703E-4
5.8329463E+5 2.0754438E-4
5.2367949E+5 2.2597083E-4
4.7015728E+5 2.4578251E-4
4.2210526E+5 2.6722538E-4
3.7896435E+5 2.9032074E-4
3.4023262E+5 3.1510114E-4
3.0545943E+5 3.4165343E-4
2.7424021E+5 3.6996949E-4
2.4621173E+5 4.0002519E-4
2.2104787E+5 4.3178322E-4
1.9845586E+5 4.6498247E-4
1.7817285E+5 4.9961231E-4
1.5996284E+5 5.3520628E-4
1.4361398E+5 5.7140124E-4
1.2893603E+5 6.0785668E-4
1.1575824E+5 6.4384353E-4
1.0392726E+5 6.7898615E-4
9.3305466E+4 7.1270936E-4
8.3769261E+4 7.4393035E-4
7.5207695E+4 7.7260325E-4
6.7521156E+4 7.9775330E-4
6.0620214E+4 8.1918758E-4
5.4424577E+4 8.3647958E-4
4.8862159E+4 8.4959492E-4
4.3868244E+4 8.5790853E-4
3.9384728E+4 8.6260101E-4
3.5359445E+4 8.6356709E-4
3.1745563E+4 8.6123680E-4
2.8501035E+4 8.5622679E-4
2.5588111E+4 8.5011685E-4
2.2972900E+4 8.4287753E-4
2.0624974E+4 8.3482623E-4
1.8517016E+4 8.2786998E-4
1.6624501E+4 8.2151362E-4
1.4925408E+4 8.1751031E-4
1.3399969E+4 8.1691580E-4
1.2030437E+4 8.1854101E-4
1.0800876E+4 8.2469919E-4
9.6969820E+3 8.3520013E-4
8.7059100E+3 8.4957641E-4
7.8161300E+3 8.6973954E-4
7.0172890E+3 8.9515407E-4
6.3000930E+3 9.2818123E-4
5.6561970E+3 9.6710971E-4
5.0781110E+3 1.0151394E-3
4.5591070E+3 1.0715038E-3
4.0931470E+3 1.1367487E-3
3.6748100E+3 1.2126301E-3
3.2992300E+3 1.3001916E-3
2.9620350E+3 1.3963608E-3
2.6593020E+3 1.5104870E-3
2.3875110E+3 1.6388301E-3
2.1434970E+3 1.7832812E-3
1.9244230E+3 1.9441890E-3
1.7277390E+3 2.1246628E-3
1.5511570E+3 2.3283121E-3
1.3926220E+3 2.5527614E-3
1.2502900E+3 2.8054956E-3
1.1225050E+3 3.0814490E-3
1.0077810E+3 3.4000886E-3
9.0478100E+2 3.7541040E-3
8.1230900E+2 4.1470365E-3
7.2928800E+2 4.5849247E-3
6.5475100E+2 5.0650713E-3
5.8783300E+2 5.6044433E-3
5.2775400E+2 6.2038814E-3
4.7381500E+2 6.8585014E-3
4.2539000E+2 7.5936884E-3
3.8191300E+2 8.4311470E-3
3.4288000E+2 9.3462611E-3
3.0783600E+2 1.0363955E-2
2.7637400E+2 1.1488677E-2
2.4812700E+2 1.2741297E-2
2.2276800E+2 1.4151459E-2
2.0000000E+2 1.5707713E-2
