T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.195476991E+00 1.213542415E+00 1.224580953E+00 1.233987103E+00 1.242520703E+00 1.250189785E+00 1.257639350E+00 1.264839673E+00 1.272140123E+00
295 1.182679592E+00 1.210583795E+00 1.225050917E+00 1.235380804E+00 1.244430057E+00 1.252358746E+00 1.260344630E+00 1.268066184E+00 1.275648218E+00
300 1.154477682E+00 1.203705382E+00 1.224486592E+00 1.236870520E+00 1.246647005E+00 1.255054613E+00 1.263523665E+00 1.271599214E+00 1.279221803E+00
305 1.098069078E+00 1.187589239E+00 1.221412219E+00 1.237753601E+00 1.248894663E+00 1.258050983E+00 1.266916674E+00 1.275111654E+00 1.282596238E+00
310 1.016258169E+00 1.153779749E+00 1.212819840E+00 1.237031572E+00 1.250856849E+00 1.260833522E+00 1.269110832E+00 1.278276844E+00 1.285500265E+00
315 1.016640902E+00 1.088945815E+00 1.193696428E+00 1.232947517E+00 1.251426927E+00 1.263113288E+00 1.271819909E+00 1.280927291E+00 1.287548551E+00
320 1.019094451E+00 1.013143626E+00 1.155972069E+00 1.222692307E+00 1.249790283E+00 1.264318852E+00 1.273790427E+00 1.282757637E+00 1.288459420E+00
325 1.024218484E+00 1.013572673E+00 1.089250342E+00 1.201269126E+00 1.244451759E+00 1.263809309E+00 1.274573519E+00 1.283405576E+00 1.287823789E+00
330 1.032811304E+00 1.015512004E+00 1.010572379E+00 1.161763630E+00 1.232625734E+00 1.260770059E+00 1.273884804E+00 1.282505416E+00 1.285456594E+00
335 1.045648641E+00 1.019399016E+00 1.010875853E+00 1.095370880E+00 1.210169767E+00 1.253779341E+00 1.271129220E+00 1.280029292E+00 1.281430766E+00
340 1.063190500E+00 1.025794680E+00 1.012249267E+00 1.008305177E+00 1.171071407E+00 1.240498403E+00 1.265532502E+00 1.275536310E+00 1.275381533E+00
