N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.199505047E+00 1.189361157E+00 1.166826986E+00 1.120711853E+00 1.036932513E+00 1.017144709E+00 1.018981715E+00 1.023438283E+00 1.031403175E+00 1.043871642E+00 1.061669884E+00
1.600000000E+01 1.252357414E+00 1.253227706E+00 1.254734169E+00 1.256664951E+00 1.258754128E+00 1.259986177E+00 1.259703276E+00 1.256657796E+00 1.248467868E+00 1.231502893E+00 1.200157359E+00
1.700000000E+01 1.314184200E+00 1.314076609E+00 1.314977066E+00 1.316880366E+00 1.319703061E+00 1.323199065E+00 1.327178061E+00 1.331258436E+00 1.335230137E+00 1.339121211E+00 1.342374827E+00
1.549996187E+01 1.228759401E+00 1.229069930E+00 1.228777144E+00 1.226693447E+00 1.220341215E+00 1.205594539E+00 1.175578509E+00 1.120470702E+00 1.030600424E+00 1.011883871E+00 1.012945332E+00
1.649996187E+01 1.280433140E+00 1.280786145E+00 1.282177778E+00 1.284453924E+00 1.286263963E+00 1.289381421E+00 1.292594101E+00 1.295451212E+00 1.297696359E+00 1.298734449E+00 1.297748975E+00
1.674996808E+01 1.296881478E+00 1.297058329E+00 1.298260323E+00 1.300327146E+00 1.303066470E+00 1.306410453E+00 1.310102824E+00 1.313805268E+00 1.317136214E+00 1.320046676E+00 1.321952293E+00
1.624993176E+01 1.265464526E+00 1.265995612E+00 1.267480094E+00 1.269759091E+00 1.272372930E+00 1.275075011E+00 1.277330963E+00 1.278565373E+00 1.278073076E+00 1.274546588E+00 1.265845617E+00
1.574996808E+01 1.240268985E+00 1.241077773E+00 1.242290239E+00 1.243291825E+00 1.243249460E+00 1.240696193E+00 1.233334890E+00 1.216929815E+00 1.185436413E+00 1.130139164E+00 1.043434475E+00
1.524993176E+01 1.216810383E+00 1.214420143E+00 1.209160580E+00 1.196614098E+00 1.169694749E+00 1.116206791E+00 1.027052198E+00 1.014270637E+00 1.015754807E+00 1.019190516E+00 1.025211404E+00
