N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194603121E+00 1.181798095E+00 1.153529260E+00 1.097058410E+00 1.015549313E+00 1.015918062E+00 1.018240219E+00 1.023051724E+00 1.031039896E+00 1.042824772E+00 1.058657734E+00
1.600000000E+01 1.236560334E+00 1.238911767E+00 1.241317443E+00 1.243486906E+00 1.245113639E+00 1.245109801E+00 1.242702604E+00 1.236496014E+00 1.223898021E+00 1.201143870E+00 1.162820345E+00
1.700000000E+01 1.259132370E+00 1.262082482E+00 1.264284990E+00 1.265448108E+00 1.265282751E+00 1.263436012E+00 1.259706747E+00 1.253829144E+00 1.245847502E+00 1.236071736E+00 1.224503611E+00
1.549996187E+01 1.222096082E+00 1.222742864E+00 1.222242122E+00 1.219129156E+00 1.210430423E+00 1.191213101E+00 1.153587847E+00 1.087468417E+00 1.009484273E+00 1.009756078E+00 1.010960546E+00
1.649996187E+01 1.247586118E+00 1.250728177E+00 1.253857911E+00 1.256689386E+00 1.257814966E+00 1.258925447E+00 1.258788271E+00 1.257025136E+00 1.253420046E+00 1.247534530E+00 1.238855429E+00
1.674996808E+01 1.253230300E+00 1.256539900E+00 1.259520710E+00 1.261818321E+00 1.263086953E+00 1.263152902E+00 1.261749436E+00 1.258578723E+00 1.253416261E+00 1.246381983E+00 1.237328030E+00
1.624993176E+01 1.242078800E+00 1.244771736E+00 1.247633190E+00 1.250420017E+00 1.252611251E+00 1.253920876E+00 1.253811768E+00 1.251696485E+00 1.246865381E+00 1.238134745E+00 1.223508958E+00
1.574996808E+01 1.229990948E+00 1.231691270E+00 1.233309044E+00 1.234147551E+00 1.233223682E+00 1.228821965E+00 1.218226117E+00 1.196623145E+00 1.157452659E+00 1.092420476E+00 1.007064758E+00
1.524993176E+01 1.212072919E+00 1.209196027E+00 1.202327674E+00 1.186171282E+00 1.152339907E+00 1.087676885E+00 1.012250296E+00 1.012650771E+00 1.014429706E+00 1.017963628E+00 1.023715064E+00
