N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.197001329E+00 1.184962526E+00 1.158391825E+00 1.104866563E+00 1.016873905E+00 1.017114894E+00 1.019471846E+00 1.024582307E+00 1.033333650E+00 1.046654310E+00 1.065236405E+00
1.600000000E+01 1.249130763E+00 1.250351000E+00 1.252108787E+00 1.254157629E+00 1.256191346E+00 1.257122720E+00 1.256161766E+00 1.251835742E+00 1.241377723E+00 1.220593072E+00 1.183249066E+00
1.700000000E+01 1.297571476E+00 1.299064259E+00 1.301450518E+00 1.304609788E+00 1.308370662E+00 1.312415967E+00 1.316502906E+00 1.320220935E+00 1.323334615E+00 1.325853170E+00 1.327215031E+00
1.549996187E+01 1.227016063E+00 1.227331374E+00 1.226791062E+00 1.223996603E+00 1.216074585E+00 1.198222261E+00 1.162602545E+00 1.098764056E+00 1.011534875E+00 1.011762628E+00 1.013152735E+00
1.649996187E+01 1.272973495E+00 1.274146292E+00 1.276241745E+00 1.279064266E+00 1.281232285E+00 1.284494657E+00 1.287612282E+00 1.290113225E+00 1.291700794E+00 1.291718285E+00 1.289256206E+00
1.674996808E+01 1.285492220E+00 1.286840740E+00 1.289098215E+00 1.292036365E+00 1.295404194E+00 1.299089650E+00 1.302807437E+00 1.306199901E+00 1.308865936E+00 1.310735888E+00 1.311208940E+00
1.624993176E+01 1.260618276E+00 1.261696119E+00 1.263623722E+00 1.266213196E+00 1.268977043E+00 1.271640157E+00 1.273627273E+00 1.274293567E+00 1.272808397E+00 1.267664176E+00 1.256399889E+00
1.574996808E+01 1.238004711E+00 1.239010530E+00 1.240292190E+00 1.241169980E+00 1.240685887E+00 1.237146006E+00 1.227841528E+00 1.207897760E+00 1.170449142E+00 1.106392876E+00 1.009554512E+00
1.524993176E+01 1.215150696E+00 1.212310040E+00 1.205882721E+00 1.190794513E+00 1.158931117E+00 1.097139824E+00 1.013898844E+00 1.014223910E+00 1.016129080E+00 1.020090799E+00 1.026751220E+00
