fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.551358435E-16 1.000000000E+20 1.188237148E+00 5.165494985E-16 7.671696068E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.836958712E-16 1.000000000E+20 1.189276070E+00 5.153429716E-16 8.213843136E-04 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.365239030E-15 1.000000000E+20 1.189523554E+00 7.575650722E-16 7.877505575E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.293792048E-15 1.000000000E+20 1.190109115E+00 7.563270367E-16 8.255816495E-04 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.962944125E-15 1.000000000E+20 1.190551010E+00 1.110995607E-15 8.050250906E-04 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.891964937E-15 1.000000000E+20 1.191319718E+00 1.109960118E-15 8.322762920E-04 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.831230823E-15 1.000000000E+20 1.191444803E+00 1.629036924E-15 8.208151741E-04 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.761437388E-15 1.000000000E+20 1.192708107E+00 1.628600902E-15 8.419007896E-04 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.086681243E-15 1.000000000E+20 1.192323229E+00 2.387912993E-15 8.374184214E-04 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.017154647E-15 1.000000000E+20 1.193201216E+00 2.387523564E-15 8.517512306E-04 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.889777935E-15 1.000000000E+20 1.193307330E+00 3.498769374E-15 8.578636987E-04 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.820627648E-15 1.000000000E+20 1.193919755E+00 3.498438930E-15 8.675003546E-04 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.454927314E-15 1.000000000E+20 1.194533265E+00 5.123450375E-15 8.863464123E-04 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.386305229E-15 1.000000000E+20 1.194963352E+00 5.123199375E-15 8.927684984E-04 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.207452366E-14 1.000000000E+20 1.199569617E+00 7.514329147E-15 9.302590809E-04 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.200507850E-14 1.000000000E+20 1.199614275E+00 7.513115011E-15 9.347854293E-04 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.700680704E-14 1.000000000E+20 1.200026014E+00 1.101795993E-14 9.714831218E-04 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.693831977E-14 1.000000000E+20 1.200056163E+00 1.101676253E-14 9.747667540E-04 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.361120228E-14 1.000000000E+20 1.200596592E+00 1.615052702E-14 1.030911135E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.354396813E-14 1.000000000E+20 1.200616867E+00 1.614935116E-14 1.033352275E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.217980305E-14 1.000000000E+20 1.201281430E+00 2.366644585E-14 1.115081879E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.211413953E-14 1.000000000E+20 1.201295034E+00 2.366529771E-14 1.116953642E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.289341429E-14 1.000000000E+20 1.202061946E+00 3.466932069E-14 1.230954611E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.282961523E-14 1.000000000E+20 1.202071056E+00 3.466820548E-14 1.232441615E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.592888954E-14 1.000000000E+20 1.207219676E+00 5.133722865E-14 1.387968298E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.586933380E-14 1.000000000E+20 1.207287508E+00 5.134430691E-14 1.389563083E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.098122098E-14 1.000000000E+20 1.209138994E+00 7.538960189E-14 1.591701788E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.092161368E-14 1.000000000E+20 1.209143200E+00 7.538859878E-14 1.592727301E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.793727719E-14 1.000000000E+20 1.210060653E+00 1.104510030E-13 1.838934880E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.787969126E-14 1.000000000E+20 1.210063452E+00 1.104500365E-13 1.839838055E-03 
