fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.485341955E-15 1.000000000E+20 1.261123529E+00 1.005632096E-15 1.391353423E-04 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.946028656E-16 1.000000000E+20 1.322334737E+00 9.341746659E-16 1.490502795E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.787376912E-15 1.000000000E+20 1.274922763E+00 1.434876253E-15 2.085286971E-04 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.015356404E-15 1.000000000E+20 1.322417660E+00 1.371211043E-15 1.495483334E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 8.225778876E-15 1.000000000E+20 1.285613860E+00 2.067272461E-15 2.998957453E-04 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.481437887E-15 1.000000000E+20 1.322538602E+00 2.012728059E-15 1.502765909E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 8.860019039E-15 1.000000000E+20 1.293938061E+00 2.998095366E-15 4.147840074E-04 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.155605343E-15 1.000000000E+20 1.322714555E+00 2.954423916E-15 1.513395765E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.772181564E-15 1.000000000E+20 1.300546253E+00 4.367647626E-15 5.521412532E-04 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.124397735E-15 1.000000000E+20 1.322969521E+00 4.336815962E-15 1.528871895E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.107235335E-14 1.000000000E+20 1.305938491E+00 6.382317673E-15 7.079532603E-04 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.503720073E-15 1.000000000E+20 1.323336920E+00 6.366272213E-15 1.551320140E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.290204936E-14 1.000000000E+20 1.310469776E+00 9.345448422E-15 8.762916055E-04 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.442306667E-15 1.000000000E+20 1.323862144E+00 9.345965156E-15 1.583708582E-03 
008_315 008_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.543223339E-14 1.000000000E+20 1.314394439E+00 1.370275351E-14 1.051729724E-03 
008_315_SRH 008_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.119344519E-15 1.000000000E+20 1.324604779E+00 1.372149770E-14 1.630084665E-03 
009_315 009_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.885135990E-14 1.000000000E+20 1.317919203E+00 2.010945376E-14 1.232053786E-03 
009_315_SRH 009_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.273129184E-14 1.000000000E+20 1.325639350E+00 2.014830088E-14 1.695783718E-03 
