N x
1.3402224E+0 1.5256150E+21
1.3283003E+0 1.5163210E+21
1.3161220E+0 1.5144754E+21
1.3039496E+0 1.5150524E+21
1.2915512E+0 1.5437792E+21
1.2796110E+0 1.5374519E+21
1.2668723E+0 1.5024400E+21
1.2541107E+0 1.5314761E+21
1.2416037E+0 1.5243449E+21
1.2284590E+0 1.5168413E+21
1.2155586E+0 1.5458467E+21
1.2026285E+0 1.5251383E+21
1.1890895E+0 1.5197054E+21
1.1757716E+0 1.5285373E+21
1.1620785E+0 1.5395336E+21
1.1486449E+0 1.5141785E+21
1.1341590E+0 1.5159795E+21
1.1204247E+0 1.5284030E+21
1.1058045E+0 1.4953663E+21
1.0910708E+0 1.5066639E+21
1.0762780E+0 1.5314301E+21
1.0616252E+0 1.5138784E+21
1.0460650E+0 1.4997958E+21
1.0306908E+0 1.5086056E+21
1.0148426E+0 1.5113993E+21
9.9904755E-1 1.5192958E+21
9.8285899E-1 1.4884243E+21
9.6585562E-1 1.4882766E+21
9.4909767E-1 1.5123284E+21
9.3203487E-1 1.5073127E+21
9.1454072E-1 1.4824336E+21
8.9621790E-1 1.4706426E+21
8.7771136E-1 1.4889892E+21
8.5907644E-1 1.4713511E+21
8.3928632E-1 1.4679361E+21
8.1968478E-1 1.4619336E+21
7.9874953E-1 1.4465736E+21
7.7767433E-1 1.4469965E+21
7.5558894E-1 1.4319675E+21
7.3279405E-1 1.4242340E+21
7.0905310E-1 1.4179246E+21
