x N
1.2798429E+0 2.4536564E+21
1.2720914E+0 2.1996148E+21
1.2624840E+0 1.9176298E+21
1.2520363E+0 1.8229310E+21
1.2412150E+0 1.7432315E+21
1.2295971E+0 1.7329729E+21
1.2184412E+0 1.7621515E+21
1.2069884E+0 1.7281807E+21
1.1951687E+0 1.7223399E+21
1.1834102E+0 1.7226783E+21
1.1713573E+0 1.7326951E+21
1.1594978E+0 1.7319708E+21
1.1471835E+0 1.7020108E+21
1.1346368E+0 1.6877497E+21
1.1218349E+0 1.7018630E+21
1.1092164E+0 1.6919650E+21
1.0959654E+0 1.6780088E+21
1.0828253E+0 1.7070785E+21
1.0697079E+0 1.6952359E+21
1.0560531E+0 1.7060299E+21
1.0427727E+0 1.7181278E+21
1.0289551E+0 1.6940798E+21
1.0149252E+0 1.7133157E+21
1.0010447E+0 1.7187344E+21
9.8670849E-1 1.7032345E+21
