N x
1.4730873E+0 1.2995520E+21
1.4603552E+0 1.3104083E+21
1.4477249E+0 1.3085133E+21
1.4347304E+0 1.2846791E+21
1.4213884E+0 1.2984966E+21
1.4084364E+0 1.3337876E+21
1.3955518E+0 1.3064421E+21
1.3818065E+0 1.2879480E+21
1.3682814E+0 1.2911481E+21
1.3543284E+0 1.3094646E+21
1.3409183E+0 1.3134540E+21
1.3267624E+0 1.3029244E+21
1.3128433E+0 1.3073257E+21
1.2984780E+0 1.2904345E+21
1.2838739E+0 1.3087211E+21
1.2695947E+0 1.3077835E+21
1.2546333E+0 1.2897990E+21
1.2396001E+0 1.2991483E+21
1.2244934E+0 1.2942805E+21
1.2089692E+0 1.3120675E+21
1.1939007E+0 1.3030111E+21
1.1777551E+0 1.2795512E+21
1.1616943E+0 1.3079237E+21
1.1458131E+0 1.2882213E+21
1.1287954E+0 1.2826285E+21
1.1122969E+0 1.3022246E+21
1.0952784E+0 1.2949135E+21
1.0780720E+0 1.2875205E+21
1.0603014E+0 1.2853410E+21
1.0424566E+0 1.2936520E+21
1.0243050E+0 1.2756613E+21
1.0052956E+0 1.2762946E+21
9.8647958E-1 1.2897967E+21
9.6713836E-1 1.2757690E+21
9.4712820E-1 1.2792018E+21
9.2707641E-1 1.2782563E+21
9.0615106E-1 1.2661845E+21
8.8476243E-1 1.2656378E+21
8.6279228E-1 1.2693862E+21
8.4043550E-1 1.2755980E+21
8.1750241E-1 1.2765554E+21
