x N
1.6467840E+0 1.4160250E+21
1.6384372E+0 1.3835843E+21
1.6296530E+0 1.3933474E+21
1.6213392E+0 1.4497437E+21
1.6131342E+0 1.5350489E+21
1.6056620E+0 1.5365457E+21
1.5973918E+0 1.4743409E+21
1.5891749E+0 1.5277140E+21
1.5814004E+0 1.5899683E+21
1.5737325E+0 1.5827349E+21
1.5658101E+0 1.5617259E+21
1.5578536E+0 1.5473253E+21
1.5497007E+0 1.5397371E+21
1.5415808E+0 1.5417140E+21
1.5333625E+0 1.5226336E+21
1.5249487E+0 1.5417708E+21
1.5168489E+0 1.5238890E+21
1.5081471E+0 1.4694729E+21
1.4993274E+0 1.4466430E+21
1.4902435E+0 1.4406354E+21
1.4812416E+0 1.4052610E+21
1.4715851E+0 1.3642645E+21
1.4619005E+0 1.3487084E+21
1.4518893E+0 1.3225468E+21
1.4416775E+0 1.2602659E+21
1.4305110E+0 1.2468327E+21
1.4199117E+0 1.2050303E+21
1.4078055E+0 1.1493484E+21
1.3959161E+0 1.1368300E+21
1.3833310E+0 1.1101381E+21
