N x
1.7797100E+0 9.6313694E+20
1.7654952E+0 9.6508262E+20
1.7512231E+0 9.8170484E+20
1.7372654E+0 9.8308559E+20
1.7227996E+0 9.9644506E+20
1.7089971E+0 1.0117213E+21
1.6947241E+0 1.0025461E+21
1.6804298E+0 1.0011953E+21
1.6658728E+0 1.0112794E+21
1.6516215E+0 1.0179023E+21
1.6369991E+0 1.0101812E+21
1.6222695E+0 1.0092935E+21
1.6073539E+0 1.0031131E+21
1.5921640E+0 1.0011600E+21
1.5769038E+0 1.0164839E+21
1.5618857E+0 1.0121020E+21
1.5461930E+0 9.9409106E+20
1.5303061E+0 1.0064911E+21
1.5146833E+0 1.0060643E+21
1.4984486E+0 1.0014495E+21
1.4823402E+0 1.0006573E+21
1.4657212E+0 9.8565315E+20
1.4487395E+0 9.8670212E+20
1.4317671E+0 9.8363009E+20
1.4142691E+0 9.7658715E+20
1.3966232E+0 9.8445079E+20
1.3789672E+0 9.7544706E+20
1.3605291E+0 9.6440889E+20
1.3419741E+0 9.7388492E+20
1.3233907E+0 9.7337813E+20
1.3042876E+0 9.5041081E+20
1.2842213E+0 9.4221282E+20
1.2641753E+0 9.5309038E+20
1.2439346E+0 9.4596947E+20
1.2229150E+0 9.4102209E+20
1.2017553E+0 9.2960324E+20
1.1794476E+0 9.1827446E+20
1.1569369E+0 9.2129900E+20
1.1339007E+0 9.1614417E+20
1.1102001E+0 9.1317367E+20
1.0860144E+0 9.1377235E+20
