N x
1.6488057E+0 1.1131703E+21
1.6355299E+0 1.0652251E+21
1.6209352E+0 1.0218397E+21
1.6062252E+0 1.0212710E+21
1.5913451E+0 1.0478322E+21
1.5771231E+0 1.0430699E+21
1.5618304E+0 1.0476196E+21
1.5474677E+0 1.0493270E+21
1.5319282E+0 1.0229566E+21
1.5164964E+0 1.0336397E+21
1.5009629E+0 1.0476784E+21
1.4856330E+0 1.0523992E+21
1.4699148E+0 1.0315012E+21
1.4536150E+0 1.0306513E+21
1.4375198E+0 1.0466657E+21
1.4213554E+0 1.0406607E+21
1.4047002E+0 1.0308578E+21
1.3878341E+0 1.0422457E+21
1.3711469E+0 1.0346248E+21
1.3536096E+0 1.0285233E+21
1.3362868E+0 1.0433048E+21
1.3187929E+0 1.0369686E+21
1.3007881E+0 1.0333167E+21
1.2826812E+0 1.0229515E+21
1.2637857E+0 1.0318694E+21
1.2454701E+0 1.0444103E+21
1.2264618E+0 1.0294046E+21
1.2070192E+0 1.0262106E+21
1.1872719E+0 1.0389617E+21
1.1676738E+0 1.0381538E+21
1.1472178E+0 1.0207125E+21
1.1262142E+0 1.0215004E+21
1.1050242E+0 1.0341375E+21
1.0837387E+0 1.0274187E+21
1.0614121E+0 1.0273427E+21
1.0392303E+0 1.0209054E+21
1.0156328E+0 1.0162254E+21
9.9220772E-1 1.0231617E+21
9.6779852E-1 1.0184199E+21
9.4295199E-1 1.0293003E+21
9.1778203E-1 1.0363429E+21
