x N
1.2107102E+0 1.8701938E+21
1.1999443E+0 1.8772391E+21
1.1891629E+0 1.8146902E+21
1.1774435E+0 1.8295023E+21
1.1666398E+0 1.8941730E+21
1.1554760E+0 1.8525609E+21
1.1439619E+0 1.8515208E+21
1.1325616E+0 1.8701521E+21
1.1210451E+0 1.8609925E+21
1.1092942E+0 1.8665689E+21
1.0976045E+0 1.8539459E+21
1.0854368E+0 1.8526587E+21
1.0734705E+0 1.8351979E+21
1.0607911E+0 1.8278731E+21
1.0484425E+0 1.8729002E+21
1.0360730E+0 1.8471322E+21
1.0230728E+0 1.8215604E+21
1.0100277E+0 1.8516861E+21
9.9712269E-1 1.8514603E+21
9.8373022E-1 1.8553457E+21
9.7053218E-1 1.8531435E+21
9.5673509E-1 1.8009389E+21
9.4235404E-1 1.8335648E+21
9.2865471E-1 1.8406476E+21
9.1394333E-1 1.8182632E+21
8.9945070E-1 1.8451638E+21
8.8469359E-1 1.8143515E+21
8.6919990E-1 1.8001724E+21
8.5367337E-1 1.8214491E+21
8.3798201E-1 1.8179080E+21
8.2180277E-1 1.7835502E+21
8.0485201E-1 1.7822000E+21
7.8796667E-1 1.8046550E+21
