N x
1.4717866E+0 1.1069746E+21
1.4598215E+0 1.2344657E+21
1.4502575E+0 1.4413429E+21
1.4412492E+0 1.3639810E+21
1.4304935E+0 1.4376135E+21
1.4223853E+0 1.3786954E+21
1.4106679E+0 1.2532137E+21
1.4004329E+0 1.3442222E+21
1.3900401E+0 1.3454722E+21
1.3796716E+0 1.2845206E+21
1.3681207E+0 1.3828181E+21
1.3591667E+0 1.3832803E+21
1.3474469E+0 1.3796712E+21
1.3382997E+0 1.3036680E+21
1.3251580E+0 1.2315399E+21
1.3145295E+0 1.2731826E+21
1.3019401E+0 1.3390556E+21
1.2922820E+0 1.4429775E+21
1.2811048E+0 1.4064448E+21
1.2707385E+0 1.4800348E+21
1.2604597E+0 1.3736870E+21
1.2482962E+0 1.2429914E+21
1.2354276E+0 1.2679176E+21
1.2235172E+0 1.3521352E+21
1.2119601E+0 1.3709202E+21
1.2001446E+0 1.5237241E+21
1.1907480E+0 1.4541974E+21
1.1776858E+0 1.2125000E+21
1.1635430E+0 1.3511949E+21
1.1530264E+0 1.3971762E+21
1.1394076E+0 1.4149649E+21
1.1289756E+0 1.3335943E+21
1.1135605E+0 1.2424639E+21
1.1009460E+0 1.3746045E+21
1.0878979E+0 1.3743869E+21
1.0749780E+0 1.3813833E+21
1.0617456E+0 1.3579678E+21
1.0480412E+0 1.3051360E+21
1.0333447E+0 1.2294113E+21
1.0174590E+0 1.2592834E+21
1.0030614E+0 1.4386947E+21
9.9057775E-1 1.3546314E+21
9.7406566E-1 1.2873996E+21
9.5964687E-1 1.2780518E+21
9.4235902E-1 1.2851513E+21
9.2762837E-1 1.4004988E+21
9.1246356E-1 1.2566690E+21
8.9369855E-1 1.2086629E+21
8.7654889E-1 1.2273571E+21
8.5756863E-1 1.2858859E+21
8.4139454E-1 1.4130470E+21
