N x
1.4941954E+0 1.3568297E+21
1.4821767E+0 1.3415754E+21
1.4697830E+0 1.3237060E+21
1.4572279E+0 1.3271322E+21
1.4446857E+0 1.3489205E+21
1.4323231E+0 1.3486473E+21
1.4195557E+0 1.3433774E+21
1.4068719E+0 1.3406461E+21
1.3938187E+0 1.3251334E+21
1.3805916E+0 1.3255900E+21
1.3672967E+0 1.3378767E+21
1.3540588E+0 1.3461443E+21
1.3406670E+0 1.3278124E+21
1.3267884E+0 1.3123010E+21
1.3127894E+0 1.3335336E+21
1.2990663E+0 1.3369090E+21
1.2848368E+0 1.3137301E+21
1.2703078E+0 1.3258397E+21
1.2560211E+0 1.3230289E+21
1.2410921E+0 1.3214083E+21
1.2264286E+0 1.3320719E+21
1.2113776E+0 1.3139932E+21
1.1959307E+0 1.3220381E+21
1.1806814E+0 1.3148458E+21
1.1646551E+0 1.3005791E+21
1.1486383E+0 1.3240742E+21
1.1327433E+0 1.3123081E+21
1.1159742E+0 1.2971698E+21
1.0992145E+0 1.3136183E+21
1.0823588E+0 1.3066677E+21
1.0648858E+0 1.2919390E+21
1.0470735E+0 1.2896471E+21
1.0289365E+0 1.2982641E+21
1.0107379E+0 1.2897612E+21
9.9168834E-1 1.2902105E+21
9.7280661E-1 1.2845514E+21
9.5282520E-1 1.2716124E+21
9.3274533E-1 1.2776512E+21
9.1208432E-1 1.2725839E+21
8.9091709E-1 1.2788036E+21
8.6947584E-1 1.2859101E+21
