N x
1.7355642E+0 9.9092161E+20
1.7213953E+0 1.0072260E+21
1.7075732E+0 1.0152192E+21
1.6933941E+0 1.0007503E+21
1.6789298E+0 1.0133815E+21
1.6648699E+0 1.0276238E+21
1.6505579E+0 1.0126774E+21
1.6358281E+0 1.0073045E+21
1.6211021E+0 1.0113913E+21
1.6062234E+0 1.0108661E+21
1.5912077E+0 1.0183318E+21
1.5762702E+0 1.0197191E+21
1.5610079E+0 1.0071048E+21
1.5453928E+0 9.9674613E+20
1.5294951E+0 1.0061390E+21
1.5138553E+0 1.0039197E+21
1.4975517E+0 9.9722884E+20
1.4813557E+0 1.0028606E+21
1.4648769E+0 9.9921998E+20
1.4481939E+0 1.0026833E+21
1.4314506E+0 1.0014357E+21
1.4143307E+0 9.8382929E+20
1.3965607E+0 9.9308455E+20
1.3793411E+0 9.8892246E+20
1.3609632E+0 9.7834865E+20
1.3428924E+0 9.9728190E+20
1.3247199E+0 9.8208563E+20
1.3055711E+0 9.7057050E+20
1.2864160E+0 9.8415234E+20
1.2672329E+0 9.8227803E+20
1.2474138E+0 9.6900794E+20
1.2270702E+0 9.6649055E+20
1.2064834E+0 9.7033958E+20
1.1856055E+0 9.6139926E+20
1.1638862E+0 9.6216922E+20
1.1422654E+0 9.5428299E+20
1.1193334E+0 9.4482395E+20
1.0963703E+0 9.4938688E+20
1.0726876E+0 9.4324806E+20
1.0483863E+0 9.2066495E+20
1.0223601E+0 9.0060162E+20
