x N
1.5389496E+0 1.1062403E+21
1.5275031E+0 1.3082861E+21
1.5195417E+0 1.2602971E+21
1.5071982E+0 1.0159064E+21
1.4941767E+0 1.0526001E+21
1.4825209E+0 1.1963157E+21
1.4722938E+0 1.0590050E+21
1.4575790E+0 1.0453102E+21
1.4468437E+0 1.0178771E+21
1.4311679E+0 1.0037600E+21
1.4198552E+0 1.0979019E+21
1.4062389E+0 1.1268839E+21
1.3953760E+0 1.3050038E+21
1.3849186E+0 1.0583696E+21
1.3688310E+0 9.2868465E+20
1.3543918E+0 1.0251812E+21
1.3408755E+0 9.7734574E+20
1.3247333E+0 9.7559333E+20
1.3108568E+0 1.0777717E+21
1.2972522E+0 1.0061469E+21
1.2810781E+0 9.8061314E+20
1.2663607E+0 9.7172130E+20
1.2494969E+0 9.3388109E+20
1.2330905E+0 9.6532263E+20
1.2168788E+0 9.2578274E+20
1.1985941E+0 8.9146725E+20
1.1805425E+0 9.2974852E+20
1.1632288E+0 9.4978087E+20
1.1453889E+0 9.9457166E+20
1.1291672E+0 1.0523727E+21
