N x
1.4933354E+0 1.3504534E+21
1.4812527E+0 1.3464934E+21
1.4689987E+0 1.3344472E+21
1.4564907E+0 1.3475570E+21
1.4442716E+0 1.3634850E+21
1.4318415E+0 1.3474254E+21
1.4191113E+0 1.3427957E+21
1.4063706E+0 1.3235700E+21
1.3930308E+0 1.3329023E+21
1.3802353E+0 1.3456384E+21
1.3668926E+0 1.3363104E+21
1.3536642E+0 1.3518100E+21
1.3403677E+0 1.3269342E+21
1.3263674E+0 1.3235758E+21
1.3127238E+0 1.3458545E+21
1.2988929E+0 1.3228019E+21
1.2844683E+0 1.3103859E+21
1.2700562E+0 1.3416440E+21
1.2559876E+0 1.3363976E+21
1.2411303E+0 1.3231027E+21
1.2264326E+0 1.3287342E+21
1.2113412E+0 1.3098965E+21
1.1958382E+0 1.3186991E+21
1.1805653E+0 1.3218648E+21
1.1647284E+0 1.3153516E+21
1.1488838E+0 1.3213212E+21
1.1327513E+0 1.3062608E+21
1.1160735E+0 1.3013590E+21
1.0993323E+0 1.3192913E+21
1.0826080E+0 1.3138251E+21
1.0651973E+0 1.2907122E+21
1.0472969E+0 1.2898580E+21
1.0292650E+0 1.3057582E+21
1.0111816E+0 1.2950933E+21
9.9218526E-1 1.2891035E+21
9.7323443E-1 1.2860516E+21
9.5338861E-1 1.2709281E+21
9.3316949E-1 1.2738576E+21
9.1254892E-1 1.2721419E+21
8.9134629E-1 1.2780733E+21
8.6993826E-1 1.2872538E+21
