N x
1.3376985E+0 1.5717591E+21
1.3261059E+0 1.5158984E+21
1.3135450E+0 1.4687430E+21
1.3009473E+0 1.4935781E+21
1.2885676E+0 1.5132398E+21
1.2760543E+0 1.5231924E+21
1.2635966E+0 1.5553214E+21
1.2513596E+0 1.5290805E+21
1.2382211E+0 1.4886368E+21
1.2250270E+0 1.5216580E+21
1.2121868E+0 1.5463717E+21
1.1991314E+0 1.5162441E+21
1.1854850E+0 1.4956731E+21
1.1717565E+0 1.5106895E+21
1.1580660E+0 1.5332549E+21
1.1444218E+0 1.5375176E+21
1.1304780E+0 1.5174856E+21
1.1161234E+0 1.5115071E+21
1.1017066E+0 1.5189568E+21
1.0871170E+0 1.5485224E+21
1.0728792E+0 1.5406198E+21
1.0577401E+0 1.4844928E+21
1.0419588E+0 1.5167968E+21
1.0270419E+0 1.5479662E+21
1.0114187E+0 1.5059389E+21
9.9516569E-1 1.5169307E+21
9.7927241E-1 1.5283790E+21
9.6272570E-1 1.5042329E+21
9.4574887E-1 1.5214923E+21
9.2899909E-1 1.5383009E+21
9.1177662E-1 1.5210582E+21
8.9399085E-1 1.5071219E+21
8.7574357E-1 1.5208141E+21
8.5754867E-1 1.5214713E+21
8.3852516E-1 1.5204825E+21
8.1947903E-1 1.5164315E+21
7.9944359E-1 1.5023150E+21
7.7905711E-1 1.5146532E+21
7.5830107E-1 1.5116951E+21
7.3669195E-1 1.5183049E+21
7.1490217E-1 1.5345193E+21
