x N
1.4973591E+0 1.6738642E+21
1.4876450E+0 9.4308601E+20
1.4625842E+0 1.1118555E+21
1.4580055E+0 1.5312947E+21
1.4407497E+0 1.4772452E+21
1.4352935E+0 2.0219385E+21
1.4239907E+0 9.7536540E+20
1.4001936E+0 8.9342531E+20
1.3853146E+0 1.5870807E+21
1.3781790E+0 1.3789512E+21
1.3596690E+0 1.1301240E+21
1.3466556E+0 1.4204369E+21
1.3343010E+0 1.1592156E+21
1.3151960E+0 1.1377345E+21
1.3019361E+0 1.3519198E+21
1.2876088E+0 1.4125172E+21
1.2752701E+0 1.2530075E+21
1.2571651E+0 9.3282972E+20
1.2337951E+0 1.0397455E+21
1.2194677E+0 1.2154698E+21
1.2009936E+0 1.2779588E+21
1.1879148E+0 1.3312194E+21
1.1702414E+0 1.1543296E+21
1.1519751E+0 1.2972734E+21
1.1378207E+0 1.2370883E+21
1.1173975E+0 1.2596971E+21
1.1034378E+0 1.1871912E+21
1.0801898E+0 1.0207239E+21
1.0594680E+0 1.2170641E+21
1.0426167E+0 1.3870571E+21
1.0259081E+0 1.1028878E+21
9.9951595E-1 1.0964848E+21
9.8181253E-1 1.3837477E+21
