x N
1.3222587E+0 1.2019405E+21
1.3068994E+0 1.1368045E+21
1.2895644E+0 1.2160021E+21
1.2759922E+0 1.2318011E+21
1.2586383E+0 8.4373966E+20
1.2300832E+0 1.3648435E+21
1.2300594E+0 1.4484867E+21
1.2025338E+0 8.7239867E+20
1.1839655E+0 1.8016291E+21
1.1799180E+0 1.3203588E+21
1.1524989E+0 8.9583166E+20
1.1330690E+0 1.1208783E+21
1.1142930E+0 1.3693545E+21
1.1013425E+0 2.1234820E+21
1.0935880E+0 1.8614900E+21
1.0774076E+0 1.4754495E+21
1.0630815E+0 3.0803868E+21
1.0626823E+0 1.9590774E+21
1.0395151E+0 1.0392160E+21
1.0177836E+0 1.2499983E+21
1.0014653E+0 1.6800754E+21
9.8899152E-1 1.9836550E+21
9.7672725E-1 2.5486975E+21
9.6954461E-1 3.4119241E+21
9.6205244E-1 1.5748382E+21
9.3721742E-1 7.2107940E+20
8.8933824E-1 5.5499712E+20
