N x
1.9174061E+0 8.3275008E+20
1.9021465E+0 8.1831667E+20
1.8862185E+0 8.1081655E+20
1.8704112E+0 8.0974825E+20
1.8541681E+0 8.1936406E+20
1.8384678E+0 8.2685223E+20
1.8222344E+0 8.1282665E+20
1.8056957E+0 8.0437858E+20
1.7888144E+0 8.1283699E+20
1.7723181E+0 8.2360567E+20
1.7555606E+0 8.2024784E+20
1.7386101E+0 8.0941310E+20
1.7210643E+0 8.0851495E+20
1.7037316E+0 8.1017679E+20
1.6858958E+0 8.0938347E+20
1.6681625E+0 8.1004415E+20
1.6499719E+0 8.0589765E+20
1.6316594E+0 8.1247739E+20
1.6133596E+0 8.0675654E+20
1.5943609E+0 8.0409086E+20
1.5755014E+0 8.0913776E+20
1.5562825E+0 7.9676265E+20
1.5363495E+0 7.9845827E+20
1.5167199E+0 8.0009357E+20
1.4963429E+0 7.9351930E+20
1.4758409E+0 8.0460505E+20
1.4554707E+0 7.9756148E+20
1.4340131E+0 7.8782205E+20
1.4125075E+0 7.9817913E+20
1.3909619E+0 7.9689475E+20
1.3687084E+0 7.8501798E+20
1.3457776E+0 7.8371093E+20
1.3226863E+0 7.8804509E+20
1.2992055E+0 7.7994598E+20
1.2747695E+0 7.8468384E+20
1.2506897E+0 7.7984353E+20
1.2249731E+0 7.7110147E+20
1.1993062E+0 7.7354828E+20
1.1726329E+0 7.7100806E+20
1.1456137E+0 7.7604319E+20
1.1180252E+0 7.7720385E+20
