N x
1.4062745E+0 1.6147981E+21
1.3955466E+0 1.5937283E+21
1.3844487E+0 1.5725688E+21
1.3732521E+0 1.5901740E+21
1.3622233E+0 1.6072296E+21
1.3510822E+0 1.6081446E+21
1.3398839E+0 1.6090853E+21
1.3285687E+0 1.5819481E+21
1.3167861E+0 1.5743198E+21
1.3051568E+0 1.5912364E+21
1.2934143E+0 1.5931255E+21
1.2816012E+0 1.5873896E+21
1.2695541E+0 1.5614340E+21
1.2571126E+0 1.5520688E+21
1.2446779E+0 1.5694466E+21
1.2322663E+0 1.5599311E+21
1.2194236E+0 1.5451601E+21
1.2065057E+0 1.5582459E+21
1.1936068E+0 1.5429622E+21
1.1801450E+0 1.5451019E+21
1.1669921E+0 1.5490411E+21
1.1532890E+0 1.5092219E+21
1.1391007E+0 1.5164073E+21
1.1251934E+0 1.5185185E+21
1.1106863E+0 1.5002230E+21
1.0960630E+0 1.5180750E+21
1.0815170E+0 1.5006300E+21
1.0661452E+0 1.4718708E+21
1.0505839E+0 1.4829126E+21
1.0349900E+0 1.4808262E+21
1.0189077E+0 1.4537827E+21
1.0022132E+0 1.4389688E+21
9.8524746E-1 1.4447671E+21
9.6811240E-1 1.3774939E+21
9.4881057E-1 1.3696385E+21
9.3078805E-1 1.4043029E+21
9.1165552E-1 1.3796698E+21
8.9219196E-1 1.3663906E+21
8.7182114E-1 1.3378422E+21
8.5055675E-1 1.3253154E+21
8.2875000E-1 1.3254074E+21
