x N
1.5025338E+0 1.0706247E+21
1.4873711E+0 9.8607985E+20
1.4694094E+0 1.3625981E+21
1.4632264E+0 1.4172079E+21
1.4459141E+0 9.4921823E+20
1.4278532E+0 1.0349663E+21
1.4131079E+0 2.0428038E+21
1.4111148E+0 1.3024258E+21
1.3864852E+0 9.5340409E+20
1.3745644E+0 1.7013694E+21
1.3657544E+0 1.2460567E+21
1.3459282E+0 1.0779298E+21
1.3323774E+0 1.3984984E+21
1.3198902E+0 9.9827874E+20
1.2953721E+0 1.0493864E+21
1.2843695E+0 1.3048807E+21
1.2663318E+0 1.1930015E+21
1.2522923E+0 1.5264089E+21
1.2409675E+0 1.3962385E+21
1.2242186E+0 1.0410543E+21
1.2028113E+0 1.1462386E+21
1.1891267E+0 1.2566461E+21
1.1702593E+0 1.2596357E+21
1.1562689E+0 1.1415068E+21
1.1333434E+0 1.0642961E+21
1.1161311E+0 1.2752937E+21
1.0992491E+0 1.2718837E+21
1.0814001E+0 1.2288049E+21
1.0627090E+0 1.1188388E+21
1.0405111E+0 1.0778628E+21
1.0194554E+0 1.2064936E+21
1.0011015E+0 1.1642859E+21
9.7770826E-1 1.0485170E+21
