x N
1.3692933E+0 1.5901837E+21
1.3581022E+0 1.6031088E+21
1.3470008E+0 1.6273769E+21
1.3359608E+0 1.6169259E+21
1.3245283E+0 1.5867281E+21
1.3128644E+0 1.5882031E+21
1.3012508E+0 1.6234673E+21
1.2898911E+0 1.5895382E+21
1.2775694E+0 1.5608194E+21
1.2655533E+0 1.5973420E+21
1.2535596E+0 1.5765833E+21
1.2409888E+0 1.5562827E+21
1.2284284E+0 1.5615783E+21
1.2156848E+0 1.5295300E+21
1.2023187E+0 1.5204894E+21
1.1891366E+0 1.5077483E+21
1.1752392E+0 1.5041284E+21
1.1616832E+0 1.5180073E+21
1.1477104E+0 1.4725719E+21
1.1329549E+0 1.4515500E+21
1.1181965E+0 1.4652980E+21
1.1033307E+0 1.4523229E+21
1.0878986E+0 1.4207550E+21
1.0719204E+0 1.4070714E+21
1.0557148E+0 1.4098292E+21
1.0393068E+0 1.3936464E+21
1.0221934E+0 1.3757876E+21
