N x
1.4145234E+0 1.4011622E+21
1.4022254E+0 1.4066304E+21
1.3899155E+0 1.4159794E+21
1.3775632E+0 1.4120232E+21
1.3649606E+0 1.3974574E+21
1.3521154E+0 1.4328774E+21
1.3399142E+0 1.4550955E+21
1.3272164E+0 1.4019864E+21
1.3138228E+0 1.3657128E+21
1.3001632E+0 1.3783973E+21
1.2867422E+0 1.4478106E+21
1.2741177E+0 1.4516315E+21
1.2604894E+0 1.3727750E+21
1.2460589E+0 1.3822415E+21
1.2323167E+0 1.4200417E+21
1.2183198E+0 1.4035518E+21
1.2039276E+0 1.3940077E+21
1.1893977E+0 1.4076624E+21
1.1749387E+0 1.4077093E+21
1.1600468E+0 1.3939288E+21
1.1449196E+0 1.3898174E+21
1.1295407E+0 1.3835857E+21
1.1138582E+0 1.4003341E+21
1.0984264E+0 1.4045661E+21
1.0823896E+0 1.3785867E+21
1.0658919E+0 1.4031975E+21
1.0499463E+0 1.3945845E+21
1.0327236E+0 1.3721675E+21
1.0156981E+0 1.4038872E+21
9.9868507E-1 1.3942198E+21
9.8082461E-1 1.3689639E+21
9.6252882E-1 1.3687442E+21
9.4397848E-1 1.3838925E+21
9.2537371E-1 1.3671415E+21
9.0558860E-1 1.3698500E+21
8.8625743E-1 1.3763014E+21
8.6577052E-1 1.3553237E+21
8.4488367E-1 1.3592537E+21
8.2349370E-1 1.3575028E+21
8.0144843E-1 1.3501301E+21
7.7861579E-1 1.3453634E+21
