N x
1.7646257E+0 8.9068668E+20
1.7491170E+0 9.0289349E+20
1.7338945E+0 9.2555949E+20
1.7188745E+0 9.4410479E+20
1.7039864E+0 9.7794838E+20
1.6897536E+0 1.0008275E+21
1.6752840E+0 9.9576659E+20
1.6606568E+0 9.9137796E+20
1.6458003E+0 1.0027697E+21
1.6312498E+0 1.0222108E+21
1.6166925E+0 1.0224880E+21
1.6018855E+0 1.0161376E+21
1.5868720E+0 1.0146231E+21
1.5717388E+0 1.0222540E+21
1.5566639E+0 1.0244643E+21
1.5413006E+0 1.0077637E+21
1.5254104E+0 1.0138071E+21
1.5099193E+0 1.0219341E+21
1.4939502E+0 1.0054096E+21
1.4776011E+0 1.0187109E+21
1.4617102E+0 1.0247511E+21
1.4451907E+0 9.9559518E+20
1.4279684E+0 9.9754884E+20
1.4111217E+0 1.0050191E+21
1.3937378E+0 9.9092393E+20
1.3759730E+0 1.0015791E+21
1.3585230E+0 9.9041535E+20
1.3398839E+0 9.7980236E+20
1.3215560E+0 9.9272093E+20
1.3028828E+0 9.8341124E+20
1.2836663E+0 9.6749926E+20
1.2637916E+0 9.6681386E+20
1.2439428E+0 9.7309954E+20
1.2236880E+0 9.5979515E+20
1.2026030E+0 9.5383226E+20
1.1813722E+0 9.4902732E+20
1.1592958E+0 9.3708755E+20
1.1366837E+0 9.3632256E+20
1.1136837E+0 9.3364332E+20
1.0899895E+0 9.3228775E+20
1.0659116E+0 9.3502560E+20
