N x
1.6551514E+0 1.0328692E+21
1.6408942E+0 1.0336280E+21
1.6265334E+0 1.0285534E+21
1.6118794E+0 1.0311685E+21
1.5973326E+0 1.0381261E+21
1.5826076E+0 1.0421168E+21
1.5679035E+0 1.0338069E+21
1.5526583E+0 1.0204915E+21
1.5372694E+0 1.0257765E+21
1.5218784E+0 1.0327731E+21
1.5063878E+0 1.0454304E+21
1.4910596E+0 1.0414280E+21
1.4751245E+0 1.0255815E+21
1.4589746E+0 1.0277437E+21
1.4427540E+0 1.0394149E+21
1.4266094E+0 1.0301211E+21
1.4097178E+0 1.0221816E+21
1.3929277E+0 1.0390304E+21
1.3761822E+0 1.0319007E+21
1.3587402E+0 1.0289756E+21
1.3414684E+0 1.0385739E+21
1.3238984E+0 1.0262930E+21
1.3057377E+0 1.0296659E+21
1.2878006E+0 1.0281670E+21
1.2690693E+0 1.0190845E+21
1.2502699E+0 1.0328514E+21
1.2314833E+0 1.0284920E+21
1.2119367E+0 1.0216936E+21
1.1922830E+0 1.0307062E+21
1.1724372E+0 1.0281295E+21
1.1520075E+0 1.0169714E+21
1.1309976E+0 1.0188800E+21
1.1098858E+0 1.0303447E+21
1.0885500E+0 1.0066136E+21
1.0655566E+0 1.0059404E+21
1.0432837E+0 1.0198080E+21
1.0199132E+0 1.0104632E+21
9.9617903E-1 1.0162523E+21
9.7195779E-1 1.0157295E+21
9.4699656E-1 1.0191204E+21
9.2165599E-1 1.0250038E+21
