N x
1.6671319E+0 1.5281072E+21
1.6575784E+0 1.1528181E+21
1.6416831E+0 8.4650282E+20
1.6226184E+0 9.3074069E+20
1.6096045E+0 1.3525918E+21
1.6003506E+0 9.7278447E+20
1.5783020E+0 8.0427251E+20
1.5621859E+0 1.0082570E+21
1.5475008E+0 1.0855546E+21
1.5332977E+0 1.0406590E+21
1.5170623E+0 1.0465399E+21
1.5027459E+0 1.0296048E+21
1.4856634E+0 9.6415069E+20
1.4688643E+0 1.0681909E+21
1.4547575E+0 1.0286129E+21
1.4363806E+0 9.9178309E+20
1.4207187E+0 8.9774952E+20
1.3982344E+0 1.0190976E+21
1.3867903E+0 1.0179818E+21
1.3637085E+0 9.8043794E+20
1.3506210E+0 1.1162520E+21
1.3314417E+0 1.0261923E+21
1.3151355E+0 1.0575327E+21
1.2965125E+0 9.5885920E+20
1.2760654E+0 9.8579817E+20
1.2579637E+0 1.0266389E+21
1.2384620E+0 9.5972889E+20
1.2170974E+0 1.0085546E+21
1.1989738E+0 1.0257710E+21
1.1775786E+0 9.3885163E+20
1.1550508E+0 9.8288300E+20
1.1348689E+0 1.0297743E+21
1.1134970E+0 1.0065402E+21
1.0915515E+0 1.0164664E+21
1.0697545E+0 9.7655912E+20
1.0450269E+0 9.7924303E+20
1.0223715E+0 1.0252999E+21
9.9870071E-1 9.7281079E+20
9.7234614E-1 9.5536411E+20
9.4646409E-1 1.0193049E+21
9.2207488E-1 1.0650514E+21
