N x
1.3393415E+0 1.5815140E+21
1.3278349E+0 1.5555624E+21
1.3158387E+0 1.5266458E+21
1.3036715E+0 1.5203392E+21
1.2913487E+0 1.5212280E+21
1.2789632E+0 1.5376455E+21
1.2666690E+0 1.5353943E+21
1.2540028E+0 1.5196166E+21
1.2411971E+0 1.5117318E+21
1.2281326E+0 1.5116014E+21
1.2150519E+0 1.5448087E+21
1.2022775E+0 1.5516993E+21
1.1890298E+0 1.5108794E+21
1.1752538E+0 1.5052228E+21
1.1615940E+0 1.5593547E+21
1.1484639E+0 1.5149593E+21
1.1336772E+0 1.4972581E+21
1.1198817E+0 1.5484299E+21
1.1056820E+0 1.5064240E+21
1.0907316E+0 1.5004179E+21
1.0760274E+0 1.5258492E+21
1.0611674E+0 1.5002290E+21
1.0455282E+0 1.5081738E+21
1.0303938E+0 1.5101191E+21
1.0143211E+0 1.4991811E+21
9.9847900E-1 1.5161353E+21
9.8225270E-1 1.4963825E+21
9.6544717E-1 1.4930529E+21
9.4857979E-1 1.5069942E+21
9.3148965E-1 1.5141045E+21
9.1416128E-1 1.4875779E+21
8.9577727E-1 1.4668881E+21
8.7721970E-1 1.4897661E+21
8.5863656E-1 1.4803555E+21
8.3901132E-1 1.4716946E+21
8.1932681E-1 1.4581414E+21
7.9835242E-1 1.4494947E+21
7.7738400E-1 1.4496894E+21
7.5525164E-1 1.4304597E+21
7.3243715E-1 1.4238057E+21
7.0867919E-1 1.4176277E+21
