N x
1.8072357E+0 9.3199925E+20
1.7927696E+0 9.2897982E+20
1.7780906E+0 9.2321177E+20
1.7632003E+0 9.2625589E+20
1.7483718E+0 9.3679717E+20
1.7335664E+0 9.3349498E+20
1.7183757E+0 9.3196252E+20
1.7032593E+0 9.1810418E+20
1.6873300E+0 9.2069248E+20
1.6720218E+0 9.2684107E+20
1.6560032E+0 9.2426266E+20
1.6403137E+0 9.2994496E+20
1.6241799E+0 9.2001280E+20
1.6078296E+0 9.1548317E+20
1.5912024E+0 9.2344541E+20
1.5748000E+0 9.1958543E+20
1.5576787E+0 9.1120929E+20
1.5406046E+0 9.2759128E+20
1.5237165E+0 9.2183111E+20
1.5060403E+0 9.1299920E+20
1.4884180E+0 9.1370627E+20
1.4703455E+0 9.0719377E+20
1.4520276E+0 9.0818162E+20
1.4335370E+0 9.0578397E+20
1.4146425E+0 9.0196775E+20
1.3954943E+0 9.0941279E+20
1.3763977E+0 9.0679927E+20
1.3565963E+0 8.9550911E+20
1.3364394E+0 9.0123263E+20
1.3162985E+0 9.0264819E+20
1.2955799E+0 8.5045994E+20
1.2722026E+0 8.4926196E+20
1.2506894E+0 8.9999351E+20
1.2290807E+0 8.9049706E+20
1.2063224E+0 8.8766161E+20
1.1837570E+0 8.8304689E+20
1.1598636E+0 8.7525693E+20
1.1359455E+0 8.7976609E+20
1.1112801E+0 8.7432562E+20
1.0859768E+0 8.7778106E+20
1.0603555E+0 8.8261957E+20
