x N
1.4475471E+0 1.4024985E+21
1.4379523E+0 1.2258356E+21
1.4254967E+0 1.2237768E+21
1.4157148E+0 1.3636973E+21
1.4053803E+0 1.0804436E+21
1.3900977E+0 1.0498230E+21
1.3788113E+0 1.2998279E+21
1.3684394E+0 1.3607222E+21
1.3579576E+0 1.2063281E+21
1.3447119E+0 1.1572285E+21
1.3330196E+0 1.1269496E+21
1.3188403E+0 1.1262560E+21
1.3069002E+0 1.2343057E+21
1.2947674E+0 1.2983230E+21
1.2838121E+0 1.1624613E+21
1.2687069E+0 1.1104678E+21
1.2562803E+0 1.1551322E+21
1.2419291E+0 1.1697271E+21
1.2295730E+0 1.2199439E+21
1.2160305E+0 1.1779832E+21
1.2024660E+0 1.1637276E+21
1.1882750E+0 1.2330767E+21
1.1759868E+0 1.1903375E+21
1.1604984E+0 1.1338349E+21
1.1464959E+0 1.1693184E+21
1.1315224E+0 1.1831877E+21
1.1175051E+0 1.1680428E+21
1.1017516E+0 1.2563731E+21
1.0894979E+0 1.1742915E+21
1.0713189E+0 1.0833954E+21
1.0560894E+0 1.1971279E+21
1.0406024E+0 1.2141405E+21
1.0253599E+0 1.2067655E+21
1.0092079E+0 1.1700875E+21
9.9246808E-1 1.1785500E+21
9.7601591E-1 1.1686993E+21
9.5840703E-1 1.1399275E+21
