N x
1.4287193E+0 1.4016587E+21
1.4165489E+0 1.3827945E+21
1.4039365E+0 1.3745030E+21
1.3913972E+0 1.3856918E+21
1.3787617E+0 1.4022146E+21
1.3662934E+0 1.4009124E+21
1.3533997E+0 1.3832318E+21
1.3403652E+0 1.3818776E+21
1.3271937E+0 1.3842446E+21
1.3139450E+0 1.3867744E+21
1.3005552E+0 1.4003940E+21
1.2872967E+0 1.3982445E+21
1.2735849E+0 1.3771393E+21
1.2596205E+0 1.3817834E+21
1.2456991E+0 1.3970603E+21
1.2317303E+0 1.3817602E+21
1.2171741E+0 1.3725629E+21
1.2026784E+0 1.3931337E+21
1.1882057E+0 1.3798483E+21
1.1730663E+0 1.3828954E+21
1.1582906E+0 1.3958810E+21
1.1430406E+0 1.3695229E+21
1.1272781E+0 1.3694987E+21
1.1116022E+0 1.3765044E+21
1.0955520E+0 1.3706461E+21
1.0792758E+0 1.3783201E+21
1.0629230E+0 1.3712383E+21
1.0459654E+0 1.3633998E+21
1.0288857E+0 1.3734969E+21
1.0116163E+0 1.3726222E+21
9.9392386E-1 1.3551753E+21
9.7556954E-1 1.3484706E+21
9.5702499E-1 1.3669904E+21
9.3846865E-1 1.3099143E+21
9.1749121E-1 1.3062234E+21
8.9800184E-1 1.3500109E+21
8.7743060E-1 1.3408649E+21
8.5674452E-1 1.3475506E+21
8.3537268E-1 1.3376825E+21
8.1329134E-1 1.3420363E+21
7.9089479E-1 1.3509352E+21
