N x
1.3603034E+0 1.6019150E+21
1.3491205E+0 1.6222655E+21
1.3381282E+0 1.6366936E+21
1.3269572E+0 1.6401907E+21
1.3158279E+0 1.6792358E+21
1.3049932E+0 1.5452831E+21
1.2917367E+0 1.5311064E+21
1.2804712E+0 1.6619464E+21
1.2689264E+0 1.6604193E+21
1.2574352E+0 1.6789607E+21
1.2459361E+0 1.6855890E+21
1.2343229E+0 1.6768925E+21
1.2224843E+0 1.6601775E+21
1.2104055E+0 1.6562306E+21
1.1982724E+0 1.6799607E+21
1.1862960E+0 1.6617310E+21
1.1736438E+0 1.6451100E+21
1.1611593E+0 1.6730072E+21
1.1486585E+0 1.6441279E+21
1.1354508E+0 1.6460241E+21
1.1226940E+0 1.6667031E+21
1.1095069E+0 1.6264935E+21
1.0957916E+0 1.6376780E+21
1.0824651E+0 1.6426503E+21
1.0684866E+0 1.6224045E+21
1.0544655E+0 1.6371276E+21
1.0403695E+0 1.6250452E+21
1.0257493E+0 1.6142043E+21
1.0110547E+0 1.6229906E+21
9.9616778E-1 1.6180937E+21
9.8093788E-1 1.5963306E+21
9.6516314E-1 1.5827951E+21
9.4916212E-1 1.5993367E+21
9.3319014E-1 1.5884717E+21
9.1640467E-1 1.5748154E+21
8.9955693E-1 1.5677362E+21
8.8197394E-1 1.5543622E+21
8.6414722E-1 1.5554334E+21
8.4585387E-1 1.5243789E+21
8.2648035E-1 1.5278046E+21
8.0742238E-1 1.5587186E+21
