x N
1.4236031E+0 1.6830363E+21
1.4154768E+0 1.5942282E+21
1.4063902E+0 1.2152317E+21
1.3927204E+0 1.1237098E+21
1.3816020E+0 1.1921922E+21
1.3691350E+0 1.1718922E+21
1.3574079E+0 1.4244940E+21
1.3490790E+0 1.2640959E+21
1.3345868E+0 1.1174074E+21
1.3230703E+0 1.2412402E+21
1.3109373E+0 1.3215232E+21
1.3006731E+0 1.2664837E+21
1.2873376E+0 1.1679255E+21
1.2748559E+0 1.2468834E+21
1.2629156E+0 1.1842570E+21
1.2488721E+0 1.2159318E+21
1.2373715E+0 1.2548046E+21
1.2238433E+0 1.1774178E+21
1.2104261E+0 1.2333558E+21
1.1978427E+0 1.2660377E+21
1.1848170E+0 1.2151699E+21
1.1708626E+0 1.2179282E+21
1.1575959E+0 1.2616853E+21
1.1442761E+0 1.2351328E+21
1.1301122E+0 1.2744282E+21
1.1173323E+0 1.2325401E+21
1.1018831E+0 1.2273834E+21
1.0886504E+0 1.2155872E+21
1.0725020E+0 1.1704217E+21
1.0577375E+0 1.3183491E+21
1.0446792E+0 1.3886954E+21
1.0309639E+0 1.2945097E+21
1.0155608E+0 1.1336053E+21
9.9718634E-1 1.1068208E+21
9.8040804E-1 1.1985814E+21
9.6415164E-1 1.1822132E+21
9.4631423E-1 1.1394347E+21
