N x
1.3383482E+0 2.3371133E+21
1.3305668E+0 1.7146521E+21
1.3170276E+0 1.6180899E+21
1.3078285E+0 1.6550453E+21
1.2945689E+0 1.4027785E+21
1.2810990E+0 1.4547457E+21
1.2685346E+0 1.5267972E+21
1.2560393E+0 1.5936735E+21
1.2442943E+0 1.4010535E+21
1.2281485E+0 1.4617104E+21
1.2173156E+0 1.4348689E+21
1.2002898E+0 1.4132856E+21
1.1887687E+0 1.6942588E+21
1.1761803E+0 1.4852593E+21
1.1609535E+0 1.4966054E+21
1.1482760E+0 1.6540224E+21
1.1353959E+0 1.3826516E+21
1.1172867E+0 1.3732310E+21
1.1038270E+0 1.4329406E+21
1.0865474E+0 1.3534714E+21
1.0708464E+0 1.4808736E+21
1.0559516E+0 1.5614415E+21
1.0414139E+0 1.5297581E+21
1.0254643E+0 1.4853645E+21
1.0095493E+0 1.5163854E+21
9.9376092E-1 1.5860449E+21
9.7876708E-1 1.3994996E+21
9.5822638E-1 1.4118986E+21
9.4299055E-1 1.5187999E+21
9.2427443E-1 1.4597785E+21
9.0704599E-1 1.5167231E+21
8.8897758E-1 1.4969464E+21
8.7056579E-1 1.4544798E+21
8.5061163E-1 1.4799451E+21
8.3204099E-1 1.4912622E+21
8.1144644E-1 1.4341942E+21
7.9032095E-1 1.4415175E+21
7.6883300E-1 1.4458074E+21
7.4663637E-1 1.4525734E+21
7.2406877E-1 1.4202977E+21
6.9937016E-1 1.3805715E+21
