N x
1.4643804E+0 1.6818390E+21
1.4564761E+0 1.3943992E+21
1.4452393E+0 1.2581845E+21
1.4351306E+0 1.1889033E+21
1.4224616E+0 1.2782014E+21
1.4138046E+0 1.9380139E+21
1.4083060E+0 1.3532870E+21
1.3933622E+0 1.1903719E+21
1.3849501E+0 1.2297948E+21
1.3705147E+0 1.1191404E+21
1.3596674E+0 1.1633764E+21
1.3459412E+0 1.1400362E+21
1.3343822E+0 1.5718858E+21
1.3274610E+0 1.5722094E+21
1.3157436E+0 1.0281456E+21
1.2986993E+0 1.1881781E+21
1.2906671E+0 1.4999222E+21
1.2786105E+0 1.1857289E+21
1.2650403E+0 1.4465230E+21
1.2574412E+0 1.2969967E+21
1.2411492E+0 1.3782625E+21
1.2348331E+0 1.9589467E+21
1.2250747E+0 1.2136619E+21
1.2086462E+0 1.0271301E+21
1.1938177E+0 1.2556087E+21
1.1827833E+0 1.4125627E+21
1.1705654E+0 1.3603626E+21
1.1583995E+0 1.3405959E+21
1.1455544E+0 1.2262426E+21
1.1307337E+0 1.1564765E+21
1.1158601E+0 1.3182354E+21
1.1043766E+0 1.5488415E+21
1.0931623E+0 1.1610714E+21
1.0736677E+0 1.1215741E+21
1.0610198E+0 1.3747901E+21
1.0470313E+0 1.2795684E+21
1.0320231E+0 1.2393854E+21
1.0166688E+0 1.2062751E+21
1.0003462E+0 1.4021468E+21
9.8905501E-1 1.4103545E+21
9.7243474E-1 1.2303219E+21
9.5661337E-1 1.3344559E+21
9.4203729E-1 1.2763039E+21
9.2426325E-1 1.2881762E+21
9.0947702E-1 1.2685915E+21
8.9053132E-1 1.0918547E+21
8.6949578E-1 1.0352376E+21
8.4736689E-1 1.1257016E+21
8.2887631E-1 1.4148712E+21
8.1433601E-1 2.6889456E+21
8.1126764E-1 7.7846271E+21
