N x
1.3483470E+0 1.5634546E+21
1.3367854E+0 1.5658506E+21
1.3251587E+0 1.5194442E+21
1.3126719E+0 1.5390063E+21
1.3011419E+0 1.6012213E+21
1.2893731E+0 1.5882402E+21
1.2774389E+0 1.5670703E+21
1.2651234E+0 1.5450423E+21
1.2526057E+0 1.5596928E+21
1.2402816E+0 1.5424486E+21
1.2272271E+0 1.5380958E+21
1.2145722E+0 1.5587027E+21
1.2015857E+0 1.5497995E+21
1.1885073E+0 1.5567658E+21
1.1753520E+0 1.5526439E+21
1.1619071E+0 1.5509677E+21
1.1484177E+0 1.5655065E+21
1.1349099E+0 1.5616447E+21
1.1210273E+0 1.5470623E+21
1.1069207E+0 1.5614194E+21
1.0929466E+0 1.5546823E+21
1.0783479E+0 1.5339061E+21
1.0636010E+0 1.5533683E+21
1.0489718E+0 1.5519524E+21
1.0337785E+0 1.5391375E+21
1.0184654E+0 1.5571530E+21
1.0031738E+0 1.5360242E+21
9.8695187E-1 1.5311476E+21
9.7106048E-1 1.5672992E+21
9.5505876E-1 1.5570732E+21
9.3841085E-1 1.5211458E+21
9.2104356E-1 1.5225066E+21
9.0380084E-1 1.5505505E+21
8.8640592E-1 1.5350501E+21
8.6811174E-1 1.5391133E+21
8.5008496E-1 1.5260913E+21
8.3066769E-1 1.5131555E+21
8.1147486E-1 1.5294033E+21
7.9154113E-1 1.5217763E+21
7.7116917E-1 1.5359999E+21
7.5055879E-1 1.5475596E+21
