N x
1.6275191E+0 1.1649072E+21
1.6172463E+0 1.2226529E+21
1.6078874E+0 1.2093317E+21
1.5972694E+0 1.1829862E+21
1.5873422E+0 1.1740082E+21
1.5764267E+0 1.1631337E+21
1.5661700E+0 1.2331633E+21
1.5563245E+0 1.2195245E+21
1.5457066E+0 1.1317668E+21
1.5341214E+0 1.1780361E+21
1.5242332E+0 1.2290904E+21
1.5133885E+0 1.1676464E+21
1.5022576E+0 1.1776995E+21
1.4914435E+0 1.1684471E+21
1.4799712E+0 1.1908600E+21
1.4694187E+0 1.1983638E+21
1.4579132E+0 1.1781065E+21
1.4468148E+0 1.2040440E+21
1.4356227E+0 1.2037522E+21
1.4243452E+0 1.1721276E+21
1.4123590E+0 1.1562793E+21
1.4005701E+0 1.1736857E+21
1.3887374E+0 1.1845208E+21
1.3769659E+0 1.1714300E+21
1.3646602E+0 1.1785573E+21
1.3528275E+0 1.1831223E+21
1.3403950E+0 1.1640808E+21
1.3279419E+0 1.1674804E+21
1.3153480E+0 1.1760084E+21
1.3028406E+0 1.1432695E+21
1.2892686E+0 1.1370698E+21
1.2763606E+0 1.1646218E+21
1.2631437E+0 1.1488100E+21
1.2495988E+0 1.1323949E+21
1.2356993E+0 1.1446108E+21
1.2221497E+0 1.1486309E+21
1.2080327E+0 1.1514336E+21
1.1942381E+0 1.1602833E+21
1.1800051E+0 1.1375820E+21
1.1653060E+0 1.1137568E+21
1.1500805E+0 1.1219897E+21
1.1352193E+0 1.1275822E+21
1.1197381E+0 1.1124344E+21
1.1040440E+0 1.1073369E+21
1.0879716E+0 1.1052398E+21
1.0717504E+0 1.1013756E+21
1.0550695E+0 1.0934676E+21
1.0380888E+0 1.1008871E+21
1.0210924E+0 1.1556778E+21
1.0052019E+0 1.4595878E+21
9.9469776E-1 1.8483888E+21
