x N
2.0732983E+0 8.6807609E+20
2.0624828E+0 8.6607111E+20
2.0515599E+0 8.7837064E+20
2.0409368E+0 9.0145364E+20
2.0304555E+0 9.0542676E+20
2.0198151E+0 8.9521137E+20
2.0089800E+0 8.9110151E+20
1.9981250E+0 9.1074276E+20
1.9876446E+0 9.2027794E+20
1.9768959E+0 9.0878308E+20
1.9660309E+0 8.9134631E+20
1.9547359E+0 9.0128217E+20
1.9439940E+0 8.9306624E+20
1.9323651E+0 8.9354852E+20
1.9215104E+0 8.9294438E+20
1.9097292E+0 8.8766888E+20
1.8986089E+0 8.8565859E+20
1.8866321E+0 8.7161268E+20
1.8749982E+0 8.7636874E+20
1.8629993E+0 8.7306461E+20
1.8511263E+0 8.5647665E+20
1.8385033E+0 8.5371661E+20
1.8263907E+0 8.5692543E+20
1.8136894E+0 8.4691731E+20
1.8011128E+0 8.3420585E+20
1.7878412E+0 8.3039743E+20
1.7749612E+0 8.2670857E+20
1.7613742E+0 8.0746259E+20
1.7476587E+0 8.0675419E+20
1.7338334E+0 8.0638025E+20
1.7198853E+0 7.9436701E+20
1.7054080E+0 7.8361867E+20
1.6908290E+0 7.7726852E+20
1.6758592E+0 7.6902506E+20
1.6606985E+0 7.6659393E+20
1.6453573E+0 7.5803242E+20
1.6295618E+0 7.5063373E+20
