x N
1.1267333E+0 3.7608677E+21
1.1209917E+0 2.8804788E+21
1.1116778E+0 2.4729821E+21
1.1033443E+0 2.3481630E+21
1.0929261E+0 2.0676683E+21
1.0818597E+0 2.2498153E+21
1.0730052E+0 2.1227217E+21
1.0605139E+0 1.8241883E+21
1.0479148E+0 1.8380586E+21
1.0353148E+0 2.1287280E+21
1.0259259E+0 2.0271847E+21
1.0119244E+0 1.7321048E+21
9.9823859E-1 1.8207245E+21
9.8522845E-1 1.8823356E+21
9.7206458E-1 1.9485667E+21
9.5961306E-1 1.9985357E+21
9.4675090E-1 1.8347426E+21
9.3163767E-1 1.8656001E+21
9.1886011E-1 1.9816120E+21
9.0496500E-1 2.1104527E+21
8.9348050E-1 2.0587108E+21
8.7852667E-1 2.0162132E+21
8.6611835E-1 2.1516878E+21
8.5246354E-1 2.2026142E+21
8.4029106E-1 2.3555772E+21
