N x
1.6470798E+0 1.1115015E+21
1.6337699E+0 1.1234777E+21
1.6206380E+0 1.1254964E+21
1.6071573E+0 1.1155202E+21
1.5935641E+0 1.1295176E+21
1.5801938E+0 1.1279986E+21
1.5663296E+0 1.1301199E+21
1.5527768E+0 1.1214780E+21
1.5384505E+0 1.1128453E+21
1.5244297E+0 1.1307751E+21
1.5102924E+0 1.1289658E+21
1.4959617E+0 1.1179416E+21
1.4812667E+0 1.1042676E+21
1.4662857E+0 1.1172451E+21
1.4516420E+0 1.1358793E+21
1.4368482E+0 1.1146340E+21
1.4213284E+0 1.1055642E+21
1.4059617E+0 1.1155379E+21
1.3903795E+0 1.1100635E+21
1.3745108E+0 1.1132120E+21
1.3586589E+0 1.1167687E+21
1.3425187E+0 1.0971998E+21
1.3256999E+0 1.0999136E+21
1.3092367E+0 1.0953252E+21
1.2918417E+0 1.0869929E+21
1.2746750E+0 1.1073898E+21
1.2574559E+0 1.0923820E+21
1.2393273E+0 1.0805604E+21
1.2212121E+0 1.0962402E+21
1.2030715E+0 1.0958570E+21
1.1843888E+0 1.0775673E+21
1.1650302E+0 1.0672709E+21
1.1453480E+0 1.0779454E+21
1.1257181E+0 1.0763607E+21
1.1052761E+0 1.0674457E+21
1.0845742E+0 1.0624574E+21
1.0631408E+0 1.0565246E+21
1.0413555E+0 1.0562912E+21
1.0190035E+0 1.0498387E+21
9.9596996E-1 1.0552734E+21
9.7282025E-1 1.0649405E+21
