N x
1.7260283E+0 1.0389895E+21
1.7124422E+0 1.0431438E+21
1.6988570E+0 1.0453123E+21
1.6851091E+0 1.0631262E+21
1.6717672E+0 1.0698716E+21
1.6579684E+0 1.0617707E+21
1.6441957E+0 1.0613246E+21
1.6301517E+0 1.0610416E+21
1.6161345E+0 1.0561255E+21
1.6017116E+0 1.0504227E+21
1.5872861E+0 1.0698556E+21
1.5731322E+0 1.0694404E+21
1.5584309E+0 1.0497235E+21
1.5434603E+0 1.0524963E+21
1.5285533E+0 1.0633736E+21
1.5135988E+0 1.0492442E+21
1.4979845E+0 1.0407491E+21
1.4824671E+0 1.0533265E+21
1.4669011E+0 1.0453091E+21
1.4508077E+0 1.0418463E+21
1.4347907E+0 1.0496454E+21
1.4185771E+0 1.0298915E+21
1.4015593E+0 1.0328434E+21
1.3850539E+0 1.0353939E+21
1.3677037E+0 1.0227834E+21
1.3503567E+0 1.0332945E+21
1.3329170E+0 1.0286472E+21
1.3149499E+0 1.0165337E+21
1.2966006E+0 1.0194558E+21
1.2782302E+0 1.0228448E+21
1.2594712E+0 1.0093725E+21
1.2400405E+0 1.0057003E+21
1.2205509E+0 1.0125645E+21
1.2007629E+0 9.9838463E+20
1.1800483E+0 9.9879131E+20
1.1595864E+0 9.9148827E+20
1.1378081E+0 9.7938316E+20
1.1160303E+0 9.8645464E+20
1.0937097E+0 9.7775430E+20
1.0706267E+0 9.8050622E+20
1.0474720E+0 9.8965482E+20
