N x
1.6733906E+0 1.0512884E+21
1.6623180E+0 1.0608702E+21
1.6513731E+0 1.0992881E+21
1.6409316E+0 1.1120713E+21
1.6300922E+0 1.0926354E+21
1.6191299E+0 1.1002826E+21
1.6082972E+0 1.1252287E+21
1.5976751E+0 1.1288193E+21
1.5867651E+0 1.1044889E+21
1.5755170E+0 1.1005161E+21
1.5643714E+0 1.1308954E+21
1.5535713E+0 1.1360482E+21
1.5423680E+0 1.1063117E+21
1.5308127E+0 1.1064409E+21
1.5194444E+0 1.1267204E+21
1.5081323E+0 1.1310784E+21
1.4966804E+0 1.1115800E+21
1.4847894E+0 1.1043570E+21
1.4730010E+0 1.1272123E+21
1.4614052E+0 1.1234058E+21
1.4493460E+0 1.1170930E+21
1.4374236E+0 1.1073401E+21
1.4249467E+0 1.1045720E+21
1.4127561E+0 1.0990931E+21
1.3999342E+0 1.1010454E+21
1.3875691E+0 1.1045590E+21
1.3745939E+0 1.0950420E+21
1.3617744E+0 1.0898632E+21
1.3484261E+0 1.0965170E+21
1.3355173E+0 1.0921964E+21
1.3217979E+0 1.0834752E+21
1.3084077E+0 1.0881615E+21
1.2945202E+0 1.0850036E+21
1.2807639E+0 1.0756705E+21
1.2663281E+0 1.0676438E+21
1.2520454E+0 1.0776053E+21
1.2375463E+0 1.0657054E+21
1.2225984E+0 1.0631756E+21
1.2076741E+0 1.0635472E+21
1.1923625E+0 1.0599793E+21
1.1769505E+0 1.0328619E+21
1.1604053E+0 1.0257697E+21
1.1443359E+0 1.0452272E+21
1.1279370E+0 1.0385429E+21
1.1111831E+0 1.0321353E+21
1.0940754E+0 1.0286524E+21
1.0766765E+0 1.0245941E+21
1.0588704E+0 1.0178723E+21
1.0406427E+0 1.0127097E+21
1.0220187E+0 1.0179938E+21
1.0033200E+0 1.0253004E+21
