x N
1.2450924E+0 1.8407264E+21
1.2344582E+0 1.7811123E+21
1.2230101E+0 1.7399779E+21
1.2116505E+0 1.7717908E+21
1.2004021E+0 1.7412426E+21
1.1884222E+0 1.7289535E+21
1.1767835E+0 1.7703885E+21
1.1651247E+0 1.7765397E+21
1.1533333E+0 1.7393426E+21
1.1409230E+0 1.7228683E+21
1.1286424E+0 1.7138195E+21
1.1158242E+0 1.7331956E+21
1.1035512E+0 1.7303383E+21
1.0903957E+0 1.6749564E+21
1.0769723E+0 1.6899751E+21
1.0637303E+0 1.6927395E+21
1.0500107E+0 1.6628913E+21
1.0359275E+0 1.6622121E+21
1.0218230E+0 1.6406016E+21
1.0069639E+0 1.6153102E+21
9.9198108E-1 1.6190346E+21
9.7673884E-1 1.6055608E+21
9.6102325E-1 1.5531300E+21
9.4420175E-1 1.5509314E+21
9.2788754E-1 1.5856192E+21
9.1120568E-1 1.5446503E+21
8.9338142E-1 1.5089711E+21
