N x
1.4705501E+0 1.3781374E+21
1.4585261E+0 1.4083502E+21
1.4469245E+0 1.3982618E+21
1.4345292E+0 1.3919936E+21
1.4226221E+0 1.4274084E+21
1.4106266E+0 1.4197398E+21
1.3983846E+0 1.4114650E+21
1.3860348E+0 1.4020335E+21
1.3734052E+0 1.3947999E+21
1.3606968E+0 1.4025340E+21
1.3479722E+0 1.4177520E+21
1.3352999E+0 1.4140936E+21
1.3222639E+0 1.3948136E+21
1.3089804E+0 1.3924951E+21
1.2956350E+0 1.4043503E+21
1.2823051E+0 1.3961924E+21
1.2685199E+0 1.3867269E+21
1.2547129E+0 1.4012165E+21
1.2409129E+0 1.3989984E+21
1.2267505E+0 1.3919589E+21
1.2124875E+0 1.3922120E+21
1.1979945E+0 1.3762590E+21
1.1830434E+0 1.3813856E+21
1.1682971E+0 1.3828795E+21
1.1529940E+0 1.3680663E+21
1.1375243E+0 1.3835233E+21
1.1221547E+0 1.3667882E+21
1.1058655E+0 1.3557549E+21
1.0897845E+0 1.3720485E+21
1.0734001E+0 1.3621393E+21
1.0565816E+0 1.2885789E+21
1.0377158E+0 1.2862677E+21
1.0202429E+0 1.3595256E+21
1.0027221E+0 1.3463506E+21
9.8427360E-1 1.3398952E+21
9.6592085E-1 1.3294626E+21
9.4645521E-1 1.3152271E+21
9.2692811E-1 1.3182033E+21
9.0671757E-1 1.3074079E+21
8.8597232E-1 1.3100651E+21
8.6489223E-1 1.3150597E+21
