N x
1.5407611E+0 1.1725818E+21
1.5272694E+0 1.2099818E+21
1.5145025E+0 1.2100440E+21
1.5007761E+0 1.1805032E+21
1.4871070E+0 1.1994077E+21
1.4735652E+0 1.1966458E+21
1.4595773E+0 1.2153939E+21
1.4462104E+0 1.2127483E+21
1.4318944E+0 1.1898740E+21
1.4177240E+0 1.1880487E+21
1.4030728E+0 1.1732911E+21
1.3882382E+0 1.1852190E+21
1.3735756E+0 1.1755179E+21
1.3581701E+0 1.1803381E+21
1.3433049E+0 1.2130779E+21
1.3283839E+0 1.2001179E+21
1.3128524E+0 1.1672309E+21
1.2967028E+0 1.2070973E+21
1.2818590E+0 1.2059280E+21
1.2652831E+0 1.1970329E+21
1.2498270E+0 1.1955908E+21
1.2327807E+0 1.1750597E+21
1.2163289E+0 1.1961133E+21
1.1994128E+0 1.1814849E+21
1.1820718E+0 1.1749525E+21
1.1644621E+0 1.1867608E+21
1.1469511E+0 1.1997837E+21
1.1291868E+0 1.1706575E+21
1.1102138E+0 1.1917561E+21
1.0925240E+0 1.2091492E+21
1.0734487E+0 1.1620963E+21
1.0536013E+0 1.1738603E+21
1.0342129E+0 1.1934249E+21
1.0142660E+0 1.1908417E+21
9.9402193E-1 1.1933875E+21
9.7334099E-1 1.1808126E+21
9.5177234E-1 1.1641564E+21
9.2952002E-1 1.1710771E+21
9.0718144E-1 1.1693519E+21
8.8373793E-1 1.1645632E+21
8.6001283E-1 1.1732159E+21
