N x
1.5539554E+0 1.2239056E+21
1.5411425E+0 1.2242613E+21
1.5282297E+0 1.2187130E+21
1.5150801E+0 1.2191348E+21
1.5019524E+0 1.2391607E+21
1.4890029E+0 1.2434499E+21
1.4757348E+0 1.2346472E+21
1.4623629E+0 1.2279013E+21
1.4487018E+0 1.2257438E+21
1.4350295E+0 1.2367600E+21
1.4213539E+0 1.2407011E+21
1.4075045E+0 1.1497638E+21
1.3913367E+0 1.1410904E+21
1.3769525E+0 1.2239781E+21
1.3625373E+0 1.2354040E+21
1.3481179E+0 1.2297530E+21
1.3332557E+0 1.2216044E+21
1.3183164E+0 1.2306289E+21
1.3033378E+0 1.2277375E+21
1.2879795E+0 1.2330619E+21
1.2727781E+0 1.2343819E+21
1.2570799E+0 1.2124792E+21
1.2409279E+0 1.2114793E+21
1.2247946E+0 1.2166186E+21
1.2083511E+0 1.2120679E+21
1.1916512E+0 1.2159179E+21
1.1748519E+0 1.2095814E+21
1.1574882E+0 1.1971163E+21
1.1398191E+0 1.2171853E+21
1.1225090E+0 1.2186446E+21
1.1043236E+0 1.1891487E+21
1.0855385E+0 1.1861917E+21
1.0666276E+0 1.2000668E+21
1.0476181E+0 1.1903210E+21
1.0276878E+0 1.1883223E+21
1.0078761E+0 1.1851511E+21
9.8703298E-1 1.1758346E+21
9.6605239E-1 1.1774288E+21
9.4434571E-1 1.1719186E+21
9.2218452E-1 1.1621312E+21
8.9903186E-1 1.1510864E+21
