N x
1.5003292E+0 1.2645930E+21
1.4874832E+0 1.1374329E+21
1.4716125E+0 1.2175364E+21
1.4604372E+0 1.3438862E+21
1.4468621E+0 1.1550832E+21
1.4313758E+0 1.1442965E+21
1.4172429E+0 1.3332696E+21
1.4057127E+0 1.3472985E+21
1.3915916E+0 1.1526302E+21
1.3754305E+0 1.2562901E+21
1.3635458E+0 1.2441381E+21
1.3467681E+0 1.2777308E+21
1.3353965E+0 1.3203626E+21
1.3191907E+0 1.1492028E+21
1.3033854E+0 1.1369859E+21
1.2864238E+0 1.2552040E+21
1.2733722E+0 1.2489835E+21
1.2558520E+0 1.2189556E+21
1.2417086E+0 1.2944596E+21
1.2256316E+0 1.2551545E+21
1.2101654E+0 1.2153107E+21
1.1926011E+0 1.2840266E+21
1.1785158E+0 1.2261986E+21
1.1589354E+0 1.1822870E+21
1.1431505E+0 1.2876649E+21
1.1259414E+0 1.1725813E+21
1.1063485E+0 1.2040981E+21
1.0895526E+0 1.2638849E+21
1.0710749E+0 1.2437948E+21
1.0531281E+0 1.2428267E+21
1.0339702E+0 1.1876973E+21
1.0135809E+0 1.2010629E+21
9.9411845E-1 1.2053318E+21
9.7304138E-1 1.2032350E+21
9.5267751E-1 1.2385636E+21
9.3189791E-1 1.2658023E+21
9.1154001E-1 1.2189112E+21
8.8814089E-1 1.2068406E+21
8.6629624E-1 1.2258950E+21
8.4238262E-1 1.1856762E+21
8.1767804E-1 1.1835022E+21
