x N
1.2521782E+0 1.8222857E+21
1.2414971E+0 1.8206659E+21
1.2307041E+0 1.8202637E+21
1.2198302E+0 1.8348443E+21
1.2090191E+0 1.8326993E+21
1.1979225E+0 1.8299891E+21
1.1868788E+0 1.8278825E+21
1.1755472E+0 1.8205454E+21
1.1641994E+0 1.8139817E+21
1.1525612E+0 1.8066815E+21
1.1408900E+0 1.8468536E+21
1.1295290E+0 1.8544602E+21
1.1177137E+0 1.7980914E+21
1.1053727E+0 1.8077043E+21
1.0934277E+0 1.8285584E+21
1.0810927E+0 1.7932164E+21
1.0683868E+0 1.7961955E+21
1.0558018E+0 1.8432951E+21
1.0434498E+0 1.8290991E+21
1.0303620E+0 1.7909888E+21
1.0171462E+0 1.8060492E+21
1.0039406E+0 1.8055492E+21
9.9036482E-1 1.8138404E+21
9.7692301E-1 1.8104906E+21
9.6291499E-1 1.7969864E+21
9.4887219E-1 1.8116899E+21
9.3467832E-1 1.7878239E+21
9.1981599E-1 1.7766541E+21
9.0497803E-1 1.8079940E+21
8.9015179E-1 1.7980445E+21
8.7464100E-1 1.7746421E+21
8.5887713E-1 1.7725476E+21
8.4275261E-1 1.7841759E+21
8.2659659E-1 1.7726402E+21
8.0961095E-1 1.7464255E+21
