N x
1.5902213E+0 1.1147488E+21
1.5764717E+0 1.1138757E+21
1.5625794E+0 1.1105736E+21
1.5485008E+0 1.1136918E+21
1.5344350E+0 1.1186470E+21
1.5202228E+0 1.1181193E+21
1.5058792E+0 1.1180338E+21
1.4913927E+0 1.1198960E+21
1.4768180E+0 1.1112079E+21
1.4618118E+0 1.1091326E+21
1.4468827E+0 1.1219987E+21
1.4319132E+0 1.1271010E+21
1.4168073E+0 1.1084008E+21
1.4009981E+0 1.1014133E+21
1.3853547E+0 1.1245439E+21
1.3698442E+0 1.1110278E+21
1.3534530E+0 1.1075724E+21
1.3374707E+0 1.1312503E+21
1.3213721E+0 1.1150478E+21
1.3045192E+0 1.1118876E+21
1.2879127E+0 1.1150070E+21
1.2707122E+0 1.0974768E+21
1.2531032E+0 1.1134028E+21
1.2359301E+0 1.1118929E+21
1.2177697E+0 1.1025659E+21
1.1997833E+0 1.1207201E+21
1.1816708E+0 1.1061771E+21
1.1626367E+0 1.0969403E+21
1.1436132E+0 1.1157637E+21
1.1245987E+0 1.1166815E+21
1.1049529E+0 1.0968055E+21
1.0845353E+0 1.0948281E+21
1.0640749E+0 1.1097922E+21
1.0434303E+0 1.1018259E+21
1.0218381E+0 1.0577954E+21
9.9848747E-1 1.0590860E+21
9.7595869E-1 1.0983676E+21
9.5320381E-1 1.1018973E+21
9.2973046E-1 1.0987477E+21
9.0567563E-1 1.1065353E+21
8.8128960E-1 1.1138155E+21
