N x
1.6454675E+0 1.1524728E+21
1.6326200E+0 1.1544766E+21
1.6197157E+0 1.1493825E+21
1.6065463E+0 1.1485854E+21
1.5934125E+0 1.1773545E+21
1.5806773E+0 1.1879794E+21
1.5675619E+0 1.1696235E+21
1.5542024E+0 1.1590811E+21
1.5406168E+0 1.1709304E+21
1.5272990E+0 1.1807115E+21
1.5136988E+0 1.1860490E+21
1.5002654E+0 1.1844559E+21
1.4863808E+0 1.1581571E+21
1.4720663E+0 1.1598786E+21
1.4579558E+0 1.1767242E+21
1.4437744E+0 1.1685627E+21
1.4291831E+0 1.1562478E+21
1.4144005E+0 1.1679073E+21
1.3998024E+0 1.1614963E+21
1.3845406E+0 1.1579053E+21
1.3695296E+0 1.1699114E+21
1.3542443E+0 1.1475387E+21
1.3382895E+0 1.1471762E+21
1.3226331E+0 1.1485779E+21
1.3063317E+0 1.0849738E+21
1.2883662E+0 1.0966146E+21
1.2719990E+0 1.1398070E+21
1.2548788E+0 1.1300557E+21
1.2377722E+0 1.1392020E+21
1.2204545E+0 1.1362942E+21
1.2027677E+0 1.1128316E+21
1.1841782E+0 1.1083050E+21
1.1657885E+0 1.1229940E+21
1.1470991E+0 1.1122345E+21
1.1277345E+0 1.1078569E+21
1.1082480E+0 1.0948146E+21
1.0877125E+0 1.0832202E+21
1.0670511E+0 1.0848685E+21
1.0457720E+0 1.0789002E+21
1.0240233E+0 1.0837439E+21
1.0020313E+0 1.0893184E+21
