N x
1.3404215E+0 1.5143424E+21
1.3284120E+0 1.4954245E+21
1.3159849E+0 1.4987801E+21
1.3038061E+0 1.5090953E+21
1.2913135E+0 1.5286975E+21
1.2792222E+0 1.5536113E+21
1.2668892E+0 1.5405575E+21
1.2543515E+0 1.5309273E+21
1.2416118E+0 1.5137110E+21
1.2285228E+0 1.5290442E+21
1.2157770E+0 1.5597489E+21
1.2029263E+0 1.5260274E+21
1.1893283E+0 1.5028536E+21
1.1757716E+0 1.5021761E+21
1.1618433E+0 1.5309907E+21
1.1484917E+0 1.5346321E+21
1.1342948E+0 1.4961243E+21
1.1198884E+0 1.5319925E+21
1.1060111E+0 1.5258666E+21
1.0911147E+0 1.5049091E+21
1.0764553E+0 1.5382978E+21
1.0618036E+0 1.5068957E+21
1.0461054E+0 1.5001220E+21
1.0308814E+0 1.5097275E+21
1.0149078E+0 1.4980594E+21
9.9895801E-1 1.5090699E+21
9.8270607E-1 1.4988755E+21
9.6599841E-1 1.4974561E+21
9.4914997E-1 1.5088575E+21
9.3210365E-1 1.5065015E+21
9.1457603E-1 1.4833166E+21
8.9631116E-1 1.4765438E+21
8.7789842E-1 1.4857892E+21
8.5909202E-1 1.4722415E+21
8.3950570E-1 1.4672132E+21
8.1968123E-1 1.4638988E+21
7.9903582E-1 1.4475557E+21
7.7769987E-1 1.4438177E+21
7.5579388E-1 1.4329719E+21
7.3285356E-1 1.4212283E+21
7.0916986E-1 1.4211781E+21
