x N
1.2383790E+0 2.4568738E+21
1.2303768E+0 2.0914446E+21
1.2194950E+0 1.6959254E+21
1.2068919E+0 1.5649947E+21
1.1937923E+0 1.5832645E+21
1.1812179E+0 1.6739255E+21
1.1692513E+0 1.7468966E+21
1.1574570E+0 1.9080001E+21
1.1472888E+0 1.6088329E+21
1.1310919E+0 1.5284093E+21
1.1192671E+0 1.5612304E+21
1.1032640E+0 1.4907102E+21
1.0897890E+0 1.8096468E+21
1.0786794E+0 1.7851505E+21
1.0645476E+0 1.6151740E+21
1.0504514E+0 1.5944970E+21
1.0355585E+0 1.5646077E+21
1.0204925E+0 1.7107407E+21
1.0077886E+0 1.6803139E+21
9.9178320E-1 1.6128785E+21
9.7747195E-1 1.6332681E+21
9.6135260E-1 1.6400694E+21
9.4671157E-1 1.5554065E+21
9.2832564E-1 1.5919609E+21
9.1393956E-1 1.6596022E+21
8.9626810E-1 1.6935605E+21
8.8202402E-1 1.8232816E+21
8.6605742E-1 1.5650888E+21
8.4613364E-1 1.6035124E+21
8.3037187E-1 1.8007517E+21
8.1365531E-1 1.7224362E+21
7.9571303E-1 1.6339086E+21
7.7628807E-1 1.6154649E+21
7.5701330E-1 1.5305600E+21
7.3430218E-1 1.4128787E+21
7.1018519E-1 1.3810961E+21
6.8477183E-1 1.3669588E+21
6.5829236E-1 1.3765329E+21
6.3118318E-1 1.4655915E+21
6.0589920E-1 1.5769698E+21
5.8037511E-1 1.6030054E+21
