N x
1.5551876E+0 1.1495296E+21
1.5415529E+0 1.1334254E+21
1.5274038E+0 1.1348944E+21
1.5135555E+0 1.1670333E+21
1.4999276E+0 1.1703103E+21
1.4859015E+0 1.2070277E+21
1.4728745E+0 1.1758400E+21
1.4578569E+0 1.1375921E+21
1.4436159E+0 1.1603607E+21
1.4288767E+0 1.1659623E+21
1.4144860E+0 1.1918175E+21
1.4000853E+0 1.1757337E+21
1.3849934E+0 1.1720408E+21
1.3701878E+0 1.1713478E+21
1.3547447E+0 1.1767894E+21
1.3397479E+0 1.1767923E+21
1.3239499E+0 1.1810846E+21
1.3087148E+0 1.2043013E+21
1.2931504E+0 1.1561196E+21
1.2762325E+0 1.1601614E+21
1.2603831E+0 1.2118105E+21
1.2444530E+0 1.1716098E+21
1.2270741E+0 1.1752556E+21
1.2108120E+0 1.2004642E+21
1.1936698E+0 1.1880280E+21
1.1765866E+0 1.2043772E+21
1.1594166E+0 1.1998038E+21
1.1416865E+0 1.1957083E+21
1.1238603E+0 1.2069631E+21
1.1059025E+0 1.2085391E+21
1.0875381E+0 1.1836389E+21
1.0681796E+0 1.1741182E+21
1.0488381E+0 1.1820230E+21
1.0290203E+0 1.1652767E+21
1.0083434E+0 1.1564249E+21
9.8739054E-1 1.1603467E+21
9.6596964E-1 1.1516093E+21
9.4374062E-1 1.1536159E+21
9.2138495E-1 1.1527546E+21
8.9801803E-1 1.1464966E+21
8.7423144E-1 1.1513660E+21
