N x
1.2305927E+0 2.6030165E+21
1.2229931E+0 2.1582501E+21
1.2121801E+0 1.7398075E+21
1.1999652E+0 1.7909306E+21
1.1896124E+0 1.9371209E+21
1.1788996E+0 1.9912802E+21
1.1689433E+0 1.9115721E+21
1.1571613E+0 1.7813699E+21
1.1453972E+0 1.6186233E+21
1.1309507E+0 1.6890619E+21
1.1200281E+0 2.1609115E+21
1.1109127E+0 2.0496315E+21
1.0986818E+0 1.7844546E+21
1.0861526E+0 1.7472792E+21
1.0731005E+0 1.8951417E+21
1.0623113E+0 1.8741049E+21
1.0486884E+0 1.8049755E+21
1.0366891E+0 1.8286984E+21
1.0230660E+0 1.7128984E+21
1.0089857E+0 2.0565556E+21
9.9973104E-1 1.8848766E+21
9.8313327E-1 1.6704501E+21
9.7023193E-1 1.9722738E+21
9.5777449E-1 1.8060465E+21
9.4212572E-1 1.7453898E+21
9.2828601E-1 1.9216784E+21
9.1492401E-1 1.9524098E+21
9.0110771E-1 1.7539911E+21
8.8416154E-1 1.7947503E+21
8.7057893E-1 1.8945155E+21
8.5469435E-1 1.7621554E+21
8.3834347E-1 1.8299413E+21
8.2307663E-1 1.8473867E+21
8.0639533E-1 1.7936733E+21
7.8951582E-1 1.7615788E+21
7.7147099E-1 1.7585209E+21
7.5374630E-1 1.8085914E+21
7.3586275E-1 1.8116289E+21
7.1732138E-1 1.7650031E+21
6.9749192E-1 1.7639946E+21
6.7787868E-1 1.7992910E+21
