N x
1.4754518E+0 9.6940298E+20
1.4618150E+0 1.2089600E+21
1.4535205E+0 1.3585862E+21
1.4421309E+0 1.2442316E+21
1.4318893E+0 1.3302630E+21
1.4217465E+0 1.3630482E+21
1.4118543E+0 1.3934651E+21
1.4020101E+0 1.2625628E+21
1.3899006E+0 1.3656566E+21
1.3815813E+0 1.4424902E+21
1.3703967E+0 1.1741985E+21
1.3574348E+0 1.3284243E+21
1.3488988E+0 1.3875850E+21
1.3366609E+0 1.2164379E+21
1.3250233E+0 1.5214364E+21
1.3174291E+0 1.4525081E+21
1.3046921E+0 1.2784114E+21
1.2941689E+0 1.3846692E+21
1.2830186E+0 1.4830435E+21
1.2737773E+0 1.3214251E+21
1.2599079E+0 1.1512555E+21
1.2470176E+0 1.3077582E+21
1.2361168E+0 1.4470181E+21
1.2253101E+0 1.3940045E+21
1.2133737E+0 1.3284112E+21
1.2012181E+0 1.3319844E+21
1.1891058E+0 1.4427722E+21
1.1786004E+0 1.4356883E+21
1.1661393E+0 1.2149066E+21
1.1511634E+0 1.3154212E+21
1.1405454E+0 1.5326594E+21
1.1289411E+0 1.2556378E+21
1.1131019E+0 1.3098499E+21
1.1023700E+0 1.3608944E+21
1.0871666E+0 1.2636454E+21
1.0741339E+0 1.4027483E+21
1.0613997E+0 1.3220246E+21
1.0464327E+0 1.3500661E+21
1.0339474E+0 1.3952334E+21
1.0194907E+0 1.2982089E+21
1.0046031E+0 1.3634414E+21
9.9116263E-1 1.3412753E+21
9.7536050E-1 1.1969992E+21
9.5787551E-1 1.3105734E+21
9.4449593E-1 1.3903498E+21
9.2826179E-1 1.2642490E+21
9.1139770E-1 1.2738162E+21
8.9482094E-1 1.2675402E+21
8.7714222E-1 1.2236074E+21
8.5862534E-1 1.2796855E+21
8.4183886E-1 1.3602958E+21
