N x
1.6200434E+0 1.1303526E+21
1.6094065E+0 1.1832222E+21
1.5996585E+0 1.2496323E+21
1.5899823E+0 1.2371039E+21
1.5799154E+0 1.2365540E+21
1.5701087E+0 1.2715134E+21
1.5604669E+0 1.2788251E+21
1.5506498E+0 1.2708471E+21
1.5407625E+0 1.2662602E+21
1.5307467E+0 1.2725025E+21
1.5208290E+0 1.2887653E+21
1.5109359E+0 1.2932685E+21
1.5009571E+0 1.2840941E+21
1.4907883E+0 1.2824436E+21
1.4806475E+0 1.3214781E+21
1.4709463E+0 1.3259533E+21
1.4607357E+0 1.2814678E+21
1.4502006E+0 1.2792915E+21
1.4398070E+0 1.3147603E+21
1.4296905E+0 1.3081996E+21
1.4190423E+0 1.3025882E+21
1.4086860E+0 1.2989441E+21
1.3978180E+0 1.3071108E+21
1.3874378E+0 1.3136249E+21
1.3765091E+0 1.3571593E+21
1.3666609E+0 1.3214603E+21
1.3549944E+0 1.3075673E+21
1.3447566E+0 1.2150273E+21
1.3312004E+0 1.1810469E+21
1.3200819E+0 1.3015915E+21
1.3085985E+0 1.3087502E+21
1.2974120E+0 1.3122688E+21
1.2857881E+0 1.3209456E+21
1.2745539E+0 1.3081601E+21
1.2624921E+0 1.2794001E+21
1.2505152E+0 1.2983285E+21
1.2385766E+0 1.2948217E+21
1.2263001E+0 1.2893496E+21
1.2140185E+0 1.2897098E+21
1.2014982E+0 1.2764621E+21
1.1886976E+0 1.2617133E+21
1.1756052E+0 1.2569848E+21
1.1624199E+0 1.2569012E+21
1.1490264E+0 1.2503916E+21
1.1353909E+0 1.2469437E+21
1.1215982E+0 1.2433524E+21
1.1075439E+0 1.2335828E+21
1.0931737E+0 1.2270512E+21
1.0785938E+0 1.2185961E+21
1.0636262E+0 1.2186301E+21
1.0486364E+0 1.2263567E+21
